objective,highestpossible,yettowin,homedraws,highestprobable,artificialkey,hasachievedobjective,unbeatenhome,previousyeartableposition,actualvsexpectations,teamlongform,prevleagueid,awaylosses,nummatchesplayed,awaygf,unbeatenleague,lastgameresult,homega,points,leagueid,unbeatenallcomps,currenttableposition,homegf,teamshortform,teamid,homelosses,homewins,grouping,awaywins,awayga,unbeatenaway,awaydraws,champion,teamform
0,0,0,0,0,806,0,0,13,0,0,2221,0,0,0,0,2,0,0,2221,0,13,0,0,131477,0,0,0,0,0,0,0,0,0
0,0,0,0,0,807,0,0,14,0,0,2221,0,0,0,0,0,0,0,2221,0,12,0,0,131478,0,0,0,0,0,0,0,0,0
0,0,0,0,0,808,0,1,1,0,100,2222,0,30,0,0,0,0,0,2222,0,1,0,100,116325,0,0,0,0,0,0,0,1,22222
0,10,0,0,10,809,0,0,2,0,83,2222,0,30,0,0,0,0,0,2222,0,2,0,86,116326,0,0,10,0,0,0,0,0,12222
0,8,0,0,8,810,0,0,5,0,63,2222,0,30,0,0,2,0,0,2222,0,5,0,46,116327,0,0,8,0,0,0,0,0,22010
0,3,0,0,3,811,0,0,9,0,60,2222,0,30,0,0,0,0,0,2222,0,7,0,60,116328,0,0,3,0,0,0,0,0,2022
0,5,0,0,5,812,0,0,15,0,36,2222,0,30,0,0,0,0,0,2222,0,13,0,66,116331,0,0,5,0,0,0,0,0,20212
0,8,0,0,8,813,0,0,7,0,60,2222,0,30,0,0,0,0,0,2222,0,4,0,53,116332,0,0,8,0,0,0,0,0,21012
0,4,0,0,4,814,0,0,4,0,3,2222,0,30,0,0,2,0,0,2222,0,16,0,6,116333,0,0,4,0,0,0,0,0,10
0,3,0,0,3,815,0,0,6,0,33,2222,0,30,0,0,2,0,0,2222,0,9,0,40,116334,0,0,3,0,0,0,0,0,220
0,10,0,0,10,816,0,0,3,0,73,2222,0,30,0,0,0,0,0,2222,0,3,0,80,116336,0,0,10,0,0,0,0,0,22202
0,3,0,0,3,817,0,0,8,0,26,2222,0,30,0,0,1,0,0,2222,0,8,0,13,116337,0,0,8,0,0,0,0,0,11
0,4,0,0,4,818,0,0,17,0,16,2222,0,30,0,0,2,0,0,2222,0,15,0,33,131123,0,0,4,0,0,0,0,0,12010
0,3,0,0,3,819,0,0,10,0,43,2222,0,30,0,0,0,0,0,2222,0,10,0,26,131125,0,0,3,0,0,0,0,0,102
0,8,0,0,8,820,0,0,16,0,53,2222,0,30,0,0,2,0,0,2222,0,6,0,26,131391,0,0,3,0,0,0,0,0,21000
0,3,0,0,3,821,0,0,18,0,36,2222,0,30,0,0,2,0,0,2222,0,12,0,33,131720,0,0,3,0,0,0,0,0,10210
0,3,0,0,3,822,0,0,19,0,33,2222,0,30,0,0,1,0,0,2222,0,11,0,20,131733,0,0,3,0,0,0,0,0,111
0,5,0,0,5,823,0,0,20,0,36,2222,0,30,0,0,2,0,0,2222,0,14,0,46,132629,0,0,5,0,0,0,0,0,12200
0,0,0,0,0,824,0,0,2,0,0,2226,0,0,0,0,0,0,0,2226,0,2,0,0,116280,0,0,0,0,0,0,0,0,0
0,0,0,0,0,825,0,0,3,0,0,2226,0,0,0,0,0,0,0,2226,0,1,0,0,116282,0,0,0,0,0,0,0,0,0
0,0,0,0,0,826,0,0,1,0,0,2226,0,0,0,0,0,0,0,2226,0,2,0,0,131358,0,0,0,0,0,0,0,0,0
0,0,0,0,0,827,0,0,1,0,0,2226,0,0,0,0,0,0,0,2226,0,2,0,0,131359,0,0,0,0,0,0,0,0,0
0,0,0,0,0,828,0,0,1,0,0,2226,0,0,0,0,0,0,0,2226,0,2,0,0,131360,0,0,0,0,0,0,0,0,0
0,0,0,0,0,829,0,0,1,0,0,2226,0,0,0,0,0,0,0,2226,0,2,0,0,131361,0,0,0,0,0,0,0,0,0
0,0,0,0,0,830,0,0,1,0,0,2226,0,0,0,0,0,0,0,2226,0,2,0,0,131362,0,0,0,0,0,0,0,0,0
0,0,0,0,0,831,0,0,1,0,0,2226,0,0,0,0,0,0,0,2226,0,2,0,0,131363,0,0,0,0,0,0,0,0,0
