jerseyleftsleevebadge,teamcolortertr,shortsnumbercolorterr,isinheritbasedetailmap,teamkitid,jerseynumbercolorprimr,jerseyshapestyle,jerseynameoutlinecolorg,jerseynumbercolorsecb,shortsnumbercolorsecb,sockstemplateindex,teamcolorprimpercent,jerseybacknamefontcase,teamcolorprimg,jerseycollargeometrytype,jerseynamecolorg,powid,shortsrenderingdetailmaptype,teamkittypetechid,shortsnumbercolorsecg,islocked,dlc,teamcolorsecr,shortstemplateindex,teamcolorprimb,jerseynameoutlinecolorb,jerseyrightsleevebadge,jerseynamefonttype,shortsnumbercolorprimr,captainarmband,jerseynamecolorb,shortsnumberfonttype,teamcolortertb,shortsnumbercolorterb,jerseynumbercolorsecg,jerseynameoutlinewidth,jerseyrenderingdetailmaptype,jerseynumbercolorterg,isgeneric,jerseynumbercolorprimg,jerseynamelayouttype,teamcolorprimr,jerseynumbercolorterr,jerseynumbercolorprimb,jerseynumbercolorsecr,chestbadge,numberfonttype,renderingmaterialtype,teamcolorsecb,jerseynumbercolorterb,hasadvertisingkit,jerseyrestriction,teamcolorsecpercent,jerseyfit,jerseytemplateindex,shortsnumbercolorprimg,teamcolorsecg,isembargoed,armbandtype,year,jerseyfrontnumberplacementcode,teamtechid,jerseynamecolorr,shortsnumbercolorprimb,jerseybacknameplacementcode,shortsnumbercolorsecr,jerseynameoutlinecolorr,shortstyle,teamcolortertpercent,shortsnumbercolorterg,shortsnumberplacementcode,teamcolortertg
0,83,220,0,4750,220,0,220,220,220,0,100,1,97,0,220,0,0,2,220,0,0,84,0,107,220,2076,1,220,76,220,6,106,220,220,0,0,220,0,220,0,84,220,220,220,0,6,0,107,220,0,0,100,0,0,220,97,0,0,0,0,27,220,220,1,220,220,0,100,220,1,96
0,194,220,0,1384,12,0,12,12,220,0,56,0,229,7,12,0,0,0,220,0,0,46,0,229,12,19,1,220,100,12,10,38,220,12,0,0,12,0,12,0,229,12,12,12,0,10,0,124,12,0,0,29,0,0,220,63,0,0,0,0,28,12,220,1,220,12,0,98,220,1,29
0,29,220,0,1385,220,0,220,220,220,0,70,0,63,0,220,0,0,1,220,0,0,29,0,125,220,19,1,220,100,220,10,29,220,220,0,0,220,0,220,0,46,220,220,220,0,10,0,29,220,0,0,20,0,0,220,29,0,0,0,0,28,220,220,1,220,220,0,98,220,1,29
0,229,12,0,1779,12,0,12,12,12,0,92,0,228,0,12,0,0,2,12,0,0,132,0,107,12,19,1,12,100,12,10,148,12,12,0,0,12,0,12,0,232,12,12,12,0,10,0,47,12,0,0,5,0,0,12,33,0,0,0,0,28,12,12,1,12,12,0,92,12,1,231
0,29,220,0,3335,220,0,220,220,220,0,79,0,29,0,220,0,0,3,220,0,0,234,0,29,220,19,1,220,100,220,10,29,220,220,0,0,220,0,220,0,29,220,220,220,0,10,0,125,220,0,0,14,0,0,220,50,0,0,0,0,28,220,220,1,220,220,0,98,220,1,29
0,29,220,0,17552,12,0,12,12,220,0,72,0,230,0,12,0,0,4,220,0,0,30,0,230,12,19,1,220,0,12,137,29,220,12,0,0,12,0,12,0,230,12,12,12,0,137,0,48,12,0,0,26,0,0,220,33,1,0,0,0,28,12,220,1,220,12,0,98,220,1,29
0,231,12,0,645,220,0,220,220,12,0,92,0,40,0,220,0,0,0,12,0,0,231,0,51,220,20,2,12,100,220,8,231,12,220,0,0,220,0,220,0,173,220,220,220,0,8,0,231,220,1,0,7,0,8,45,231,0,0,0,0,29,220,12,1,12,220,0,84,12,1,231
0,23,220,0,4070,12,0,12,12,220,0,86,0,231,0,12,0,0,1,220,0,0,25,0,230,12,20,2,220,100,12,8,39,220,12,0,0,12,0,12,0,229,12,12,12,0,8,0,38,12,1,0,11,0,0,220,30,0,0,0,0,29,12,220,1,220,12,0,84,220,1,29
0,123,220,0,4354,220,0,220,220,220,0,98,0,159,0,220,0,0,2,220,0,0,121,0,207,220,20,2,220,100,220,8,208,220,220,0,0,220,0,220,0,121,220,220,220,0,8,0,207,220,1,0,98,0,8,220,159,0,0,0,0,29,220,220,1,220,220,0,100,220,1,160
0,231,158,0,647,158,0,36,42,42,0,81,0,229,7,36,0,0,0,36,0,0,171,0,229,42,19,1,158,100,42,137,231,42,36,0,0,36,0,36,0,229,158,42,158,0,137,0,44,42,0,0,17,0,0,36,39,0,0,0,0,31,158,42,1,158,158,0,98,36,1,231
0,163,220,0,648,220,0,220,220,220,0,94,0,27,7,220,0,0,1,220,0,0,162,0,9,220,19,1,220,100,220,137,5,220,220,0,0,220,0,220,0,162,220,220,220,0,137,0,9,220,0,0,94,0,0,220,27,0,0,0,0,31,220,220,1,220,220,0,99,220,1,19
0,47,220,0,3992,220,0,220,220,220,0,77,0,116,0,220,0,0,2,220,0,0,254,0,183,220,19,1,220,100,220,137,183,220,220,0,0,220,0,220,0,48,220,220,220,0,137,0,21,220,0,0,13,0,0,220,235,0,0,0,0,31,220,220,1,220,220,0,97,220,1,115
0,36,196,0,3940,196,0,148,48,48,0,86,0,39,0,148,0,0,3,148,0,0,1,0,41,48,19,1,196,87,48,1,38,48,148,0,0,148,0,148,0,39,196,48,196,0,1,0,1,48,0,0,9,0,0,148,1,0,0,0,0,31,196,48,1,196,196,0,85,148,1,36
0,14,220,0,1386,175,0,220,12,42,0,94,0,17,0,29,0,0,0,29,0,0,23,0,16,220,19,60,175,100,42,109,14,220,12,0,0,220,0,29,0,23,220,42,12,0,109,0,16,220,0,1,94,0,0,29,17,0,0,0,0,32,175,42,1,175,220,3,99,220,1,14
0,253,57,0,1387,27,0,24,220,12,0,57,0,244,0,24,0,0,1,12,0,0,177,0,225,41,19,60,27,100,41,109,228,126,220,0,0,81,0,24,0,251,57,41,220,0,109,0,105,126,0,1,24,0,0,24,97,0,0,0,0,32,27,41,1,12,27,3,94,81,1,247
0,64,12,0,1780,220,0,12,12,220,0,98,0,150,7,220,0,0,2,220,0,0,67,0,93,12,19,60,220,100,220,109,92,12,12,0,0,12,0,220,0,67,12,220,12,0,109,0,93,12,0,1,98,0,0,220,150,0,0,0,0,32,220,220,1,220,12,3,99,12,1,150
0,8,127,0,1781,220,0,194,150,220,0,96,0,69,0,220,0,0,3,220,0,0,8,0,186,226,19,60,220,100,220,109,194,226,74,0,0,194,0,220,0,8,127,220,63,0,109,0,186,226,0,1,96,0,0,220,69,0,0,0,0,32,220,220,1,220,127,3,97,194,1,71
0,14,220,0,14066,220,0,220,71,220,0,69,0,32,7,220,0,0,4,220,0,0,0,0,50,220,0,60,220,0,220,109,14,220,69,0,0,220,0,220,0,201,220,220,255,0,109,0,0,220,0,1,28,0,0,220,0,1,0,0,0,32,220,220,1,220,220,3,100,220,1,14
0,231,12,0,649,12,0,12,12,12,0,74,0,231,8,12,0,0,0,12,0,0,115,0,231,12,2076,1,12,76,12,3,231,12,12,0,0,12,0,12,0,230,12,12,12,0,3,0,217,12,1,0,19,0,10,12,182,0,1,0,0,33,12,12,1,12,12,0,99,12,1,231
0,48,110,0,650,110,0,187,219,219,0,94,0,51,0,187,0,0,1,187,0,0,44,0,70,219,2076,1,110,76,219,3,75,219,187,0,0,187,0,187,0,44,110,219,110,0,3,0,70,219,1,0,94,0,10,187,51,0,0,0,0,33,110,219,1,110,110,0,99,187,1,55
0,169,12,0,5276,12,0,12,12,12,0,91,0,199,0,12,0,0,2,12,0,0,24,0,81,12,2076,1,12,76,12,3,81,12,12,0,0,12,0,12,0,169,12,12,12,0,3,0,24,12,0,0,7,0,0,12,24,0,0,0,0,33,12,12,1,12,12,0,91,12,1,199
0,231,43,0,1388,220,0,220,220,129,0,89,0,56,7,220,0,0,0,63,0,0,230,0,103,220,20,8,43,100,220,12,231,129,220,0,0,220,0,220,0,43,220,220,220,0,12,0,230,220,0,1,5,0,0,63,230,0,0,0,0,34,220,129,1,43,220,0,98,63,1,231
0,59,220,0,1389,26,0,58,144,220,0,80,0,231,7,58,0,0,1,220,0,0,56,0,231,144,20,1,220,100,144,12,128,220,58,0,0,58,0,58,0,231,26,144,26,0,12,0,130,144,0,1,19,0,0,220,71,0,0,0,0,34,26,220,1,220,26,0,99,220,1,72
0,244,220,0,1390,220,0,220,220,220,0,87,0,65,0,220,0,0,2,220,0,0,249,0,60,220,20,8,220,100,220,12,77,220,220,0,0,220,0,220,0,225,220,220,220,0,12,0,99,220,0,0,6,0,0,220,106,0,0,0,0,34,220,220,1,220,220,0,96,220,1,82
0,230,12,0,1392,12,0,12,12,12,0,87,0,231,7,12,0,0,0,12,0,0,226,0,231,12,19,1,12,100,12,12,230,12,12,0,0,12,0,12,0,232,12,12,12,0,12,0,64,12,0,0,10,0,0,12,38,0,0,0,0,36,12,12,1,12,12,0,98,12,1,230
0,173,220,0,1393,220,0,220,220,220,0,91,0,30,7,220,0,0,1,220,0,0,227,0,38,220,19,1,220,100,220,12,33,220,220,0,0,220,0,220,0,163,220,220,220,0,12,0,227,220,0,0,7,0,0,220,227,0,0,0,0,36,220,220,1,220,220,0,99,220,1,26
0,162,12,0,1782,12,0,12,12,12,0,86,0,214,7,12,0,0,2,12,0,0,31,0,88,12,19,1,12,100,12,12,86,12,12,0,0,220,0,12,0,163,220,12,12,0,12,0,31,220,0,0,11,0,0,12,31,0,0,0,0,36,12,12,1,12,12,0,98,12,1,214
0,31,191,0,3659,191,0,160,92,92,0,61,0,50,0,160,0,0,3,160,0,0,81,0,52,92,19,1,191,100,92,12,31,92,160,0,0,160,0,160,0,55,191,92,191,0,12,0,80,92,0,0,36,0,0,160,76,0,0,0,0,36,191,92,1,191,191,0,97,160,1,31
0,231,12,0,14067,12,0,12,12,12,0,90,0,233,7,12,0,0,4,12,0,0,234,0,233,12,19,17,12,100,12,137,231,12,12,0,0,12,0,12,0,234,12,12,12,0,137,0,233,12,0,0,90,0,0,12,233,0,1,0,0,36,12,12,1,12,12,0,100,12,1,231
0,206,1,0,1394,220,0,220,220,57,0,88,0,95,0,220,0,0,0,99,0,0,239,0,70,220,19,6,1,100,220,232,206,57,220,0,0,220,0,220,0,3,220,220,220,0,232,0,236,220,0,0,9,0,0,99,240,0,0,0,0,38,220,57,1,1,220,0,87,99,1,206
0,196,12,0,1395,12,0,12,12,12,0,54,0,240,7,12,0,0,1,12,0,0,195,0,235,12,19,1,12,100,12,232,171,12,12,0,0,12,0,12,0,242,12,12,12,0,232,0,171,12,0,0,42,0,0,12,190,0,0,0,0,38,12,12,1,12,12,0,95,12,1,190
0,244,12,0,1396,12,0,12,12,12,0,70,0,227,7,12,0,0,2,12,0,0,241,0,0,12,19,1,12,100,12,10,0,12,12,0,0,12,0,12,0,253,12,12,12,0,10,0,0,12,0,0,26,0,0,12,188,0,0,0,0,38,12,12,1,12,12,0,70,12,1,203
0,5,157,0,1397,157,0,110,84,84,0,89,0,51,0,110,0,0,3,110,0,0,17,0,43,84,19,6,157,100,84,9,83,84,110,0,0,110,0,110,0,22,157,84,157,0,9,0,86,84,0,0,7,0,0,110,95,0,0,0,0,38,157,84,1,157,157,0,62,110,1,92
0,196,12,0,17574,12,0,12,12,12,0,54,0,240,7,12,0,0,4,12,0,0,195,0,235,12,0,6,12,0,12,232,171,12,12,0,0,12,0,12,0,242,12,12,12,0,232,0,170,12,0,0,43,0,0,12,189,1,0,0,0,38,12,12,1,12,12,0,95,12,1,190
0,30,12,0,1404,32,0,12,12,96,0,70,0,230,3,12,0,0,0,94,0,0,35,0,229,12,31,22,220,31,12,28,30,12,12,0,0,220,0,32,0,230,220,32,12,0,28,0,35,220,1,1,19,0,0,220,34,0,1,0,0,45,12,220,1,96,12,0,99,12,1,30
0,121,220,0,1405,31,0,58,114,114,0,60,0,163,0,58,-1,0,1,58,0,0,194,0,189,114,31,22,31,31,114,266,184,220,58,0,0,220,0,58,0,134,220,114,31,0,28,0,220,220,1,1,38,0,0,58,218,0,0,0,0,45,31,114,1,31,31,0,93,220,1,152
0,210,12,0,1406,220,0,220,237,237,0,90,0,43,0,220,0,0,2,236,0,0,230,0,59,220,31,22,220,31,220,266,80,12,236,0,0,12,0,220,0,205,12,220,236,0,28,0,230,12,1,0,6,0,0,220,230,0,0,0,0,45,220,220,1,236,220,0,97,12,1,56
0,27,12,0,1407,242,0,219,195,195,0,95,0,34,7,219,-1,0,3,219,0,0,34,0,34,195,31,22,242,31,195,266,27,12,219,0,0,12,0,219,0,34,12,195,242,0,28,0,34,12,1,1,95,0,0,219,34,0,0,0,0,45,242,195,1,242,242,0,99,12,1,27
0,24,219,0,18095,219,0,8,52,52,0,53,0,232,18,8,0,0,4,8,0,0,23,0,232,52,31,22,219,31,52,266,24,52,8,2,0,8,0,8,0,232,219,52,219,0,266,0,23,52,1,0,46,0,8,8,23,0,0,0,0,45,219,52,0,219,219,0,99,8,0,24
0,231,0,0,651,220,0,220,189,189,0,91,0,131,7,220,0,0,0,131,0,0,230,0,190,220,100031,22,0,31,220,282,231,189,131,0,0,131,0,220,0,0,0,220,0,0,282,0,231,189,0,0,7,0,0,131,230,0,0,0,0,48,220,189,1,0,220,0,100,131,1,231
0,209,63,0,652,63,0,53,220,53,0,76,0,195,25,53,0,0,1,53,0,0,170,0,181,53,100031,22,63,31,53,282,191,53,220,0,0,220,0,53,0,202,220,53,220,0,282,0,140,220,0,1,20,0,0,53,159,0,0,0,0,48,63,53,1,63,63,0,100,53,1,203
0,231,220,0,4366,220,0,220,16,220,0,86,0,74,2,220,0,0,2,220,0,0,201,0,23,220,100031,22,220,31,220,282,23,220,69,0,0,69,0,220,0,228,246,220,246,0,282,0,24,16,0,0,13,0,0,220,41,0,0,0,0,48,220,220,1,220,220,0,100,220,1,79
0,49,97,0,4632,97,0,155,12,189,0,98,0,41,11,155,0,0,3,155,0,0,49,0,43,189,100031,22,97,31,189,282,43,189,12,0,0,12,0,155,0,49,12,189,12,0,282,0,43,12,0,1,98,0,0,155,41,0,0,0,0,48,97,189,1,97,97,0,100,155,1,41
0,30,12,0,1414,12,0,220,220,220,0,85,0,231,8,12,0,0,0,220,0,0,29,0,229,220,31,22,220,31,12,213,30,12,220,0,0,220,0,12,0,231,220,12,220,0,207,0,29,220,1,0,13,0,0,220,29,0,0,0,0,50,12,220,1,220,220,0,100,12,1,30
0,17,248,0,1415,38,0,198,17,17,0,47,0,206,7,57,0,0,1,205,0,0,25,0,26,19,31,22,248,31,103,213,113,17,205,0,0,205,0,57,0,248,248,103,248,0,207,0,119,17,1,0,39,0,0,205,72,0,0,0,0,50,38,17,1,248,230,0,100,205,1,65
0,139,12,0,1785,220,0,12,12,220,0,98,0,202,0,220,0,0,2,220,0,0,157,0,236,12,31,22,220,31,220,213,224,12,12,2,0,12,0,220,0,157,12,220,12,0,207,0,236,12,1,0,98,0,0,220,202,0,0,0,0,50,220,220,1,220,12,0,99,12,1,186
0,229,220,0,4189,15,0,255,220,220,0,81,0,232,9,66,0,0,3,220,0,0,25,0,230,128,31,22,15,31,115,213,229,220,220,2,0,255,0,66,0,233,255,115,220,0,207,0,120,128,1,0,10,0,0,66,66,0,1,0,0,50,15,115,1,220,255,0,99,220,1,229
0,108,237,0,1416,237,0,138,66,0,0,90,0,39,3,138,0,0,0,138,0,0,231,0,65,0,31,22,237,31,0,281,66,0,40,0,0,40,0,138,0,106,107,0,107,0,281,0,1,66,0,1,9,0,0,138,134,0,0,0,0,52,237,0,1,237,237,0,98,138,1,40
0,30,236,0,1417,12,0,12,0,0,0,89,0,119,0,12,0,0,1,137,0,0,36,0,7,12,31,22,236,31,12,281,30,0,137,0,0,137,0,12,0,229,236,12,236,0,281,0,38,0,0,1,6,0,0,137,37,0,0,0,0,52,12,0,1,236,12,0,99,137,1,30
0,60,195,0,1786,195,0,12,12,131,0,91,0,46,0,222,0,0,2,222,0,0,201,0,48,12,31,22,195,31,131,281,64,131,12,2,0,12,0,222,0,46,12,131,12,0,281,0,135,12,0,1,5,0,0,222,220,0,0,0,0,52,195,131,1,195,12,0,96,222,1,60
0,230,65,0,1418,65,0,131,31,104,0,93,0,224,11,131,0,0,3,131,0,0,224,0,224,104,31,22,65,31,104,281,230,104,177,0,0,177,0,131,0,224,243,104,243,0,281,0,224,31,0,1,93,0,8,131,224,0,1,0,0,52,65,104,1,65,65,3,97,131,1,230
0,231,120,0,1419,220,0,220,36,36,0,96,0,42,8,220,0,0,0,43,0,0,104,0,35,220,31,22,120,31,220,213,231,36,43,0,0,43,0,220,0,104,120,220,120,0,207,0,35,36,1,0,96,0,0,43,42,0,0,0,0,54,220,36,1,120,220,0,92,43,1,231
0,107,220,0,1420,120,0,42,220,220,0,87,0,226,0,42,0,0,1,220,0,0,108,0,224,36,31,22,220,31,36,213,45,220,220,0,0,220,0,42,0,227,220,36,220,0,207,0,43,220,1,0,10,0,0,220,34,0,0,0,0,54,120,220,1,220,120,0,100,220,1,36
0,16,220,0,1787,220,0,220,81,220,0,84,0,53,0,220,0,0,2,220,0,0,217,0,82,220,31,22,220,31,220,213,82,220,53,0,0,53,0,220,0,16,16,220,16,0,207,0,218,81,1,0,12,0,0,220,217,0,0,0,0,54,220,220,1,220,220,0,96,220,1,53
0,37,173,0,3783,173,0,83,12,83,0,96,0,33,7,83,0,0,3,83,0,0,34,0,34,83,31,22,173,31,83,213,38,83,12,0,0,12,0,83,0,34,12,83,12,0,207,0,34,12,1,0,96,0,0,83,33,0,0,0,0,54,173,83,1,173,173,0,100,83,1,37
0,29,208,0,1421,220,0,30,12,220,0,76,0,30,7,220,0,0,0,220,0,0,226,0,30,57,31,22,220,31,220,213,29,57,12,2,0,30,0,220,0,30,208,220,12,0,207,0,226,57,1,0,15,0,0,220,226,0,0,0,0,55,220,220,1,220,208,0,86,30,1,29
0,129,208,0,1422,220,0,30,12,220,0,68,0,155,20,220,0,0,1,220,0,0,217,0,167,57,31,22,220,31,220,213,164,57,12,2,0,30,0,220,0,131,208,220,12,0,207,0,246,57,1,0,15,0,0,220,237,0,0,0,0,55,220,220,1,220,208,0,95,30,1,152
0,244,220,0,1788,12,0,220,220,12,0,96,0,230,7,12,0,0,2,12,0,0,246,0,64,220,31,22,12,31,12,213,61,220,220,2,0,220,0,12,0,246,220,12,220,0,207,0,64,220,1,0,96,0,0,12,230,0,0,0,0,55,12,12,1,12,220,0,98,220,1,228
0,211,220,0,5310,12,0,220,220,12,0,79,0,157,11,12,0,0,3,12,0,0,174,0,59,220,31,22,12,31,12,213,57,220,220,2,0,220,0,12,0,218,220,12,220,0,207,0,48,220,1,0,11,0,0,12,128,0,0,0,0,55,12,12,1,12,220,0,82,220,1,152
0,229,22,0,1423,22,0,66,220,132,0,88,0,225,0,66,0,0,0,66,0,0,23,0,225,132,16,19,22,86,132,200,229,132,220,0,0,220,0,66,0,225,220,132,220,0,200,0,130,220,0,0,9,0,0,66,66,0,0,0,0,57,22,132,1,22,22,0,98,66,1,229
0,27,220,0,1424,220,0,220,12,220,0,89,0,32,13,220,0,0,1,220,0,0,230,0,33,220,16,19,220,85,220,200,27,220,12,0,0,12,0,220,0,32,12,220,12,0,200,0,230,12,0,0,8,0,0,220,230,0,0,0,0,57,220,220,1,220,220,0,92,220,1,27
0,235,220,0,1425,220,0,220,43,220,0,92,0,80,7,220,0,0,2,220,0,0,234,0,42,220,16,19,220,85,220,200,45,220,78,0,0,78,0,220,0,234,232,220,232,0,200,0,42,43,0,0,92,0,0,220,80,0,0,0,0,57,220,220,1,220,220,2,98,220,1,84
0,58,220,0,655,220,0,220,106,220,0,93,0,80,0,220,0,0,0,220,0,0,237,0,134,220,17,19,220,100,220,201,134,220,73,0,0,73,0,220,0,59,74,220,74,0,201,0,237,106,0,0,5,0,0,220,237,0,0,0,0,58,220,220,1,220,220,0,90,220,1,80
0,231,74,0,656,74,0,73,220,106,0,91,0,231,0,73,0,0,1,73,0,0,29,0,231,106,17,19,74,100,106,201,231,106,220,0,0,220,0,73,0,231,220,106,220,0,201,0,139,220,0,0,7,0,0,73,82,0,0,0,0,58,74,106,1,74,74,0,90,73,1,231
0,227,226,0,5253,220,0,220,220,220,0,54,0,126,0,220,0,0,2,127,0,0,140,0,219,220,17,19,220,100,220,201,221,220,127,0,0,127,0,220,0,225,226,220,226,0,201,0,139,220,0,0,41,0,0,220,53,0,0,0,0,58,220,220,1,226,220,0,96,127,1,127
0,30,12,0,5069,220,0,12,12,12,4,59,0,32,11,220,0,0,0,12,0,0,31,0,38,12,17,19,220,100,220,201,30,12,12,2,0,12,0,220,0,188,12,220,12,0,201,0,30,12,0,0,37,0,0,220,30,0,0,0,0,62,220,220,1,12,12,0,96,12,1,30
0,231,12,0,5078,12,0,12,220,12,0,88,0,231,11,12,0,0,1,12,0,0,30,0,231,12,17,19,12,76,12,201,231,12,220,0,0,220,0,12,0,231,220,12,220,0,201,0,30,220,0,0,8,0,0,12,29,0,0,0,0,62,12,12,1,12,12,0,85,12,1,231
0,117,220,0,5457,12,0,12,220,220,4,93,0,182,11,12,0,0,2,220,0,0,30,0,37,12,17,19,12,100,12,201,41,220,220,0,0,220,0,12,0,113,220,12,220,0,201,0,30,220,0,0,6,0,0,12,30,0,0,0,0,62,12,12,1,220,12,0,85,220,1,183
0,225,255,0,1429,225,0,37,46,46,0,67,0,210,7,37,0,0,0,208,0,0,225,0,50,27,16,19,255,100,27,204,37,46,208,0,0,208,0,37,0,254,255,27,255,0,204,0,38,46,1,0,28,0,0,208,41,0,1,0,0,64,225,46,1,255,225,0,97,208,1,40
0,29,220,0,1430,220,0,220,12,220,0,72,0,29,8,220,0,0,1,220,0,0,6,0,30,220,16,19,220,100,220,204,29,220,12,0,0,12,0,220,0,31,12,220,12,0,204,0,82,12,1,0,21,0,0,220,130,0,0,0,0,64,220,220,1,220,220,0,97,220,1,29
0,125,220,0,5029,220,0,220,170,220,0,97,0,97,0,220,0,0,2,220,0,0,126,0,164,220,16,19,220,76,220,200,164,220,96,0,0,96,0,220,0,126,136,220,136,0,200,0,164,170,1,0,97,0,0,220,97,0,0,0,0,64,220,220,1,220,220,0,97,220,1,96
0,221,12,0,6716,12,0,12,201,12,0,70,0,216,11,12,0,0,3,12,0,0,151,0,201,12,16,19,12,76,12,200,199,12,217,0,0,217,0,12,0,223,223,12,223,0,200,0,80,201,1,0,27,0,0,12,127,0,0,0,0,64,12,12,1,12,12,0,97,12,1,214
0,47,220,0,1432,220,0,220,55,220,0,97,0,33,7,220,0,0,0,220,0,0,155,0,40,220,16,19,220,100,220,204,77,220,16,0,0,16,0,220,0,155,221,220,221,0,204,0,40,55,0,0,97,0,0,220,33,0,0,0,0,65,220,220,1,220,220,3,99,220,1,59
0,230,9,0,1433,9,0,220,220,102,0,95,0,223,7,51,0,0,1,51,0,0,230,0,204,220,16,19,9,100,102,204,205,102,220,0,0,220,0,51,0,230,220,102,220,0,204,0,204,220,0,0,95,0,0,51,223,0,0,0,0,65,9,102,1,9,220,3,99,51,1,223
0,75,12,0,1434,12,0,220,220,12,0,97,0,153,7,12,0,0,2,12,0,0,75,0,200,220,16,19,12,100,12,204,201,12,220,0,0,220,0,12,0,75,220,12,220,0,204,0,200,220,0,0,97,0,0,12,153,0,0,0,0,65,12,12,1,12,220,3,99,12,1,153
0,32,213,0,5024,213,0,169,12,102,0,96,0,50,7,169,0,0,3,169,0,0,35,0,66,102,16,19,213,100,102,204,32,102,12,0,0,12,0,169,0,35,12,102,12,0,204,0,66,12,0,0,96,0,0,169,50,0,0,0,0,65,213,102,1,213,213,3,100,169,1,32
0,231,56,0,1435,56,0,62,62,144,0,87,0,231,3,61,0,0,0,61,0,0,47,0,231,62,16,19,56,100,144,200,231,144,62,2,0,62,0,61,0,231,214,144,214,0,200,0,149,62,0,0,7,0,0,61,59,0,0,0,0,66,56,144,1,56,214,0,98,61,1,231
0,40,220,0,1436,220,0,61,62,220,0,93,0,41,22,220,-1,0,1,220,0,0,41,0,67,144,16,19,220,100,220,200,66,220,62,2,0,61,0,220,0,41,56,220,214,0,200,0,67,144,0,1,93,0,0,220,41,0,0,0,0,66,220,220,1,220,56,0,97,220,1,40
0,138,220,0,1437,220,0,12,116,220,0,92,0,58,0,220,0,0,2,220,0,0,232,0,123,12,16,19,220,100,220,200,132,220,56,2,0,56,0,220,0,123,123,220,123,0,200,0,232,116,0,0,6,0,0,220,232,0,0,0,0,66,220,220,1,220,12,0,97,220,1,60
0,183,160,0,1438,160,0,185,189,77,0,92,0,182,11,57,-1,0,3,57,0,0,181,0,186,189,16,19,160,100,77,200,190,77,185,2,0,185,0,57,0,179,184,77,184,0,200,0,74,189,0,1,5,0,0,57,43,0,0,0,0,66,160,77,1,160,184,0,98,57,1,185
0,231,133,0,659,220,0,220,25,25,4,97,0,18,0,220,0,0,0,22,0,0,124,0,22,220,16,19,133,76,220,200,230,25,22,0,0,22,0,220,0,124,133,220,133,0,200,0,22,25,0,0,97,0,0,22,18,0,0,0,0,68,220,25,1,133,220,0,86,22,1,230
0,111,220,0,660,110,0,13,220,220,4,86,0,231,0,13,0,0,1,220,0,0,181,0,231,23,16,19,220,76,23,200,23,220,220,0,0,220,0,13,0,231,220,23,220,0,200,0,183,220,0,0,10,0,0,220,181,0,0,0,0,68,110,220,1,220,110,0,92,220,1,13
0,157,230,0,1439,230,0,71,83,154,4,97,0,201,0,71,0,0,2,71,0,0,151,0,72,154,16,19,230,76,154,200,74,154,203,0,0,203,0,71,0,151,152,154,152,0,200,0,72,83,0,0,97,0,0,71,201,0,0,0,0,68,230,154,1,230,230,0,93,71,1,203
0,231,177,0,1440,177,0,33,220,66,0,80,0,230,13,33,0,0,0,33,0,0,176,0,230,66,16,19,177,76,66,200,231,66,220,0,0,220,0,33,0,230,220,66,220,0,200,0,56,220,1,1,18,0,0,33,30,0,0,0,0,69,177,66,1,177,177,0,99,33,1,231
0,36,128,0,1441,128,0,105,155,28,0,96,0,69,19,105,0,0,1,105,0,0,38,0,157,28,16,19,128,76,28,200,155,28,68,0,0,68,0,105,0,38,36,28,36,0,200,0,157,155,1,1,96,0,0,105,69,0,0,0,0,69,128,28,1,128,128,0,99,105,1,67
0,140,12,0,1442,12,0,12,63,12,0,95,0,194,0,12,0,0,2,12,0,0,138,0,63,12,16,19,12,76,12,200,63,12,196,0,0,196,0,12,0,138,139,12,139,0,200,0,63,63,1,0,95,0,0,12,194,0,0,0,0,69,12,12,1,12,12,0,99,12,1,197
0,235,12,0,5760,12,0,12,190,12,0,98,0,241,0,12,0,0,3,12,0,0,236,0,193,12,16,19,12,76,12,200,191,12,241,0,0,241,0,12,0,236,234,12,234,0,200,0,193,190,1,1,98,0,0,12,241,0,0,0,0,69,12,12,1,12,12,0,99,12,1,241
0,222,220,0,661,194,0,220,220,220,0,75,0,49,5,95,0,0,0,220,0,0,219,0,73,220,17,19,220,76,62,205,40,220,220,2,0,220,0,95,0,41,220,62,220,0,205,0,40,220,0,0,22,0,5,220,78,0,0,0,0,70,194,220,1,220,220,0,98,220,1,80
0,230,194,0,662,194,0,12,12,62,0,84,0,231,5,95,0,0,1,95,0,0,222,0,231,12,17,19,194,76,62,205,230,62,12,2,0,12,0,95,0,231,12,62,12,0,205,0,43,12,0,0,7,0,5,95,82,0,0,0,0,70,194,62,1,194,12,0,97,95,1,230
0,251,12,0,4738,12,0,220,220,12,0,62,0,181,0,12,0,0,2,12,0,0,251,0,51,220,17,19,12,86,12,205,66,12,220,2,0,220,0,12,0,246,220,12,220,0,205,0,67,220,0,0,36,0,0,12,218,0,0,0,0,70,12,12,1,12,220,0,59,12,1,215
0,0,247,0,1443,0,0,154,8,8,0,80,0,224,5,154,0,0,0,221,0,0,8,0,0,75,16,19,247,100,75,200,70,8,221,0,0,221,0,154,0,253,247,75,247,0,200,0,68,8,0,0,13,0,0,221,154,0,0,0,0,71,0,8,1,247,0,0,95,221,1,154
