position5,offset6y,position1,pos4role,pos5role,offset8x,offset0y,position10,attackers,offset4y,formationname,pos6role,offset8y,offset1y,offset3y,offensiverating,offset5y,position8,offset4x,pos7role,offset0x,defenders,offset6x,position0,position4,position3,offset10y,pos2role,relativeformationid,offset7y,position7,offset7x,pos1role,offset10x,formationaudioid,pos3role,position6,offset9y,teamid,pos9role,offset2y,formationfullnameid,position2,formationid,offset2x,pos10role,position9,offset9x,offset5x,pos8role,offset3x,offset1x,midfielders,pos0role
12,0.500000,3,8581,25602,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21251,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21381,0.500000,4.000000,0.650000,0,7,6,0.850000,12737,16,0.500000,15,0.350000,8513,0.400000,10,12737,13,0.850000,62,38275,0.150000,11,4,75,0.650000,38341,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,4161
13,0.500000,4,25729,21314,0.900000,0.020000,27,3.000000,0.560000,3-4-3,21314,0.800000,0.150000,0.150000,4,0.500000,23,0.900000,25729,0.500000,3.000000,0.350000,0,12,6,0.800000,12737,25,0.560000,16,0.100000,14145,0.100000,0,12865,15,0.850000,64,38405,0.175000,2,5,76,0.500000,33986,25,0.500000,0.650000,33986,0.300000,0.700000,4.000000,5827
9,0.350000,3,8581,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25667,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,4,0.600000,12,0.900000,8581,0.500000,14,12737,11,0.670000,65,29570,0.150000,3,4,77,0.650000,38405,18,0.500000,0.650000,25667,0.350000,0.900000,4.000000,5827
13,0.480000,3,8450,21251,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21314,0.800000,0.220000,0.150000,3,0.500000,23,0.100000,21314,0.500000,4.000000,0.500000,0,7,6,0.800000,12737,8,0.500000,15,0.350000,8450,0.100000,6,12737,14,0.850000,66,38213,0.150000,17,4,78,0.650000,33986,25,0.500000,0.650000,33986,0.350000,0.900000,3.000000,5827
9,0.350000,3,8386,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25667,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12865,11,0.670000,68,29570,0.150000,3,4,79,0.650000,38213,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
13,0.500000,4,25729,21251,0.750000,0.020000,25,2.000000,0.560000,3-4-2-1,21314,0.700000,0.150000,0.150000,3,0.500000,17,0.900000,25729,0.500000,3.000000,0.350000,0,12,6,0.870000,12865,24,0.560000,16,0.100000,12737,0.500000,19,12737,15,0.700000,69,29570,0.175000,21,5,80,0.500000,38341,19,0.250000,0.650000,29570,0.300000,0.700000,5.000000,4161
9,0.350000,3,8450,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12802,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,70,29570,0.150000,3,4,81,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
10,0.600000,3,8450,17089,0.350000,0.020000,25,1.000000,0.220000,4-1-4-1,25667,0.500000,0.220000,0.150000,2,0.330000,15,0.100000,21314,0.500000,4.500000,0.900000,0,7,6,0.850000,12737,2,0.500000,13,0.650000,8386,0.500000,15,12865,12,0.600000,71,25794,0.150000,31,4,82,0.650000,38213,16,0.100000,0.500000,21314,0.350000,0.900000,4.500000,5827
7,0.600000,3,12737,8450,0.350000,0.020000,25,1.000000,0.150000,5-4-1,25794,0.500000,0.220000,0.175000,0,0.220000,15,0.300000,21314,0.500000,5.000000,0.900000,0,6,5,0.850000,14145,33,0.500000,13,0.650000,8581,0.500000,5,12737,12,0.600000,72,25667,0.150000,14,4,83,0.700000,38341,16,0.100000,0.100000,21185,0.500000,0.900000,4.000000,5827
13,0.480000,3,8581,21314,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21384,0.800000,0.220000,0.150000,3,0.500000,23,0.100000,21314,0.500000,4.000000,0.500000,0,7,6,0.800000,12865,8,0.500000,15,0.350000,8581,0.100000,6,12737,14,0.850000,73,38275,0.150000,17,4,84,0.650000,33986,25,0.500000,0.650000,33794,0.350000,0.900000,3.000000,5827
12,0.500000,3,8581,25794,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21251,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21442,0.500000,4.000000,0.650000,0,7,6,0.850000,12737,16,0.500000,15,0.350000,8386,0.400000,10,12865,13,0.850000,74,38341,0.150000,11,4,85,0.650000,38405,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,5827
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17155,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,76,29957,0.150000,3,4,86,0.650000,38405,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,5827
7,0.330000,3,12737,8386,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17025,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21185,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8386,0.400000,4,12737,10,0.850000,77,38341,0.150000,24,4,87,0.700000,38341,24,0.600000,0.100000,21185,0.500000,0.900000,3.000000,4161
13,0.480000,3,8386,21442,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21314,0.800000,0.220000,0.150000,3,0.500000,23,0.100000,21381,0.500000,4.000000,0.500000,0,7,6,0.800000,12865,8,0.500000,15,0.350000,8386,0.100000,6,12867,14,0.850000,78,38341,0.150000,17,4,88,0.650000,33986,25,0.500000,0.650000,33794,0.350000,0.900000,3.000000,4226
9,0.350000,3,8386,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17153,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12802,4,0.600000,12,0.900000,8386,0.500000,14,12865,11,0.670000,79,29634,0.150000,3,4,89,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
12,0.500000,3,8581,25602,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21314,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.850000,12802,16,0.500000,15,0.350000,8581,0.400000,10,12802,13,0.850000,80,38275,0.150000,11,4,90,0.650000,38405,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,4226
13,0.500000,4,25729,21314,0.500000,0.020000,26,2.500000,0.560000,3-4-1-2,21251,0.670000,0.150000,0.150000,4,0.500000,18,0.900000,25602,0.500000,3.000000,0.350000,0,12,6,0.870000,12738,23,0.560000,16,0.100000,12865,0.400000,1,14145,15,0.870000,81,38410,0.175000,29,5,91,0.500000,38405,24,0.600000,0.650000,29570,0.300000,0.700000,4.500000,5827
12,0.500000,3,8581,25602,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21314,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.850000,12737,16,0.500000,15,0.350000,8581,0.400000,10,12737,13,0.850000,82,38275,0.150000,11,4,92,0.650000,38341,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8386,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17160,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12802,4,0.600000,12,0.900000,8386,0.500000,14,12865,11,0.670000,83,29570,0.150000,3,4,93,0.650000,38213,18,0.500000,0.650000,25669,0.350000,0.900000,4.000000,4161
9,0.350000,3,8386,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17155,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,4,0.600000,12,0.900000,8386,0.500000,14,12865,11,0.670000,86,29570,0.150000,3,4,94,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4226
9,0.350000,3,8581,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,18306,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,9987,0.500000,14,12737,11,0.670000,88,29570,0.150000,3,4,95,0.650000,38405,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
7,0.330000,3,12737,8450,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17089,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21314,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8450,0.400000,4,12802,10,0.850000,89,38213,0.150000,24,4,96,0.700000,38213,24,0.600000,0.100000,21314,0.500000,0.900000,3.000000,4161
9,0.350000,3,8581,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,91,29570,0.150000,3,4,97,0.650000,38213,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
10,0.600000,3,8452,17153,0.350000,0.020000,25,1.000000,0.220000,4-1-4-1,25605,0.500000,0.220000,0.150000,2,0.330000,15,0.100000,21314,0.500000,4.500000,0.900000,0,7,6,0.850000,12802,2,0.500000,13,0.650000,8394,0.500000,15,12802,12,0.600000,92,25605,0.150000,31,4,98,0.650000,38213,16,0.100000,0.500000,21314,0.350000,0.900000,4.500000,4161
9,0.350000,3,8581,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,94,29570,0.150000,3,4,99,0.650000,38405,18,0.500000,0.650000,25667,0.350000,0.900000,4.000000,4161
9,0.350000,3,8386,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,9987,0.500000,14,12737,11,0.670000,95,29570,0.150000,3,4,100,0.650000,38405,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
9,0.350000,3,8386,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17025,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8513,0.500000,14,12737,11,0.670000,97,29570,0.150000,3,4,101,0.650000,38405,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
9,0.350000,3,8386,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,18306,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12802,4,0.600000,12,0.900000,8386,0.500000,14,12865,11,0.670000,106,29570,0.150000,3,4,102,0.650000,38210,18,0.500000,0.650000,25605,0.350000,0.900000,4.000000,5827
12,0.500000,3,8450,25667,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21314,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.850000,12737,16,0.500000,15,0.350000,8386,0.400000,10,12737,13,0.850000,109,38341,0.150000,11,4,103,0.650000,38213,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,4161
7,0.330000,3,12737,8581,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17155,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21185,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8581,0.400000,4,12737,10,0.850000,110,38213,0.150000,24,4,104,0.700000,38341,24,0.600000,0.100000,21442,0.500000,0.900000,3.000000,4161
13,0.500000,3,8386,21314,0.875000,0.075000,27,3.000000,0.112500,4-3-3,21314,0.825000,0.112500,0.100000,3,0.500000,23,0.150000,29570,0.500000,4.000000,0.375000,0,7,6,0.825000,12737,11,0.650000,18,0.500000,8386,0.125000,6,12737,15,0.925000,111,38405,0.100000,4,4,105,0.625000,33794,25,0.500000,0.625000,33794,0.375000,0.850000,3.000000,4161
13,0.500000,3,8386,21314,0.875000,0.075000,27,3.000000,0.112500,4-3-3,21314,0.825000,0.112500,0.100000,3,0.500000,23,0.150000,29570,0.500000,4.000000,0.375000,0,7,6,0.825000,12737,11,0.650000,18,0.500000,8386,0.125000,6,12737,15,0.925000,112,38405,0.100000,4,4,106,0.625000,33794,25,0.500000,0.625000,33794,0.375000,0.850000,3.000000,4161
9,0.350000,3,8450,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8581,0.500000,14,12737,11,0.670000,121,29570,0.150000,3,4,107,0.650000,38213,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
7,0.500000,3,12737,8581,0.500000,0.020000,26,2.000000,0.150000,5-2-1-2,21314,0.670000,0.220000,0.175000,1,0.220000,18,0.300000,21314,0.500000,6.000000,0.650000,0,6,5,0.870000,12737,29,0.500000,15,0.350000,8581,0.400000,4,12737,13,0.870000,127,38341,0.150000,35,4,108,0.700000,38405,24,0.600000,0.100000,29957,0.500000,0.900000,2.000000,4161
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,18306,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25667,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,4,0.600000,12,0.900000,8450,0.500000,14,12802,11,0.670000,135,29570,0.150000,3,4,109,0.650000,38341,18,0.500000,0.650000,25605,0.350000,0.900000,4.000000,5827
10,0.600000,3,8386,17089,0.350000,0.020000,25,1.000000,0.220000,4-1-4-1,25602,0.500000,0.220000,0.150000,2,0.330000,15,0.100000,21314,0.500000,4.500000,0.900000,0,7,6,0.850000,12737,2,0.500000,13,0.650000,8450,0.500000,15,12737,12,0.600000,142,25794,0.150000,31,4,110,0.650000,38405,16,0.100000,0.500000,21381,0.350000,0.900000,4.500000,4161
9,0.350000,3,8386,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25729,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,143,29634,0.150000,3,4,111,0.650000,38405,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17096,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,4,0.600000,12,0.900000,8386,0.500000,14,12802,11,0.670000,144,29634,0.150000,3,4,112,0.650000,38213,18,0.500000,0.650000,25669,0.350000,0.900000,4.000000,4161
9,0.350000,3,9987,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,9987,0.500000,14,12737,11,0.670000,149,29570,0.150000,3,4,113,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
10,0.600000,3,9987,17025,0.350000,0.020000,25,1.000000,0.220000,4-1-4-1,25602,0.500000,0.220000,0.150000,2,0.330000,15,0.100000,21442,0.500000,4.500000,0.900000,0,7,6,0.850000,14145,2,0.500000,13,0.650000,8581,0.500000,15,12737,12,0.600000,159,25667,0.150000,31,4,114,0.650000,38275,16,0.100000,0.500000,21442,0.350000,0.900000,4.500000,5827
9,0.350000,3,8450,18306,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17160,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8513,0.500000,14,12870,11,0.670000,160,29570,0.150000,3,4,115,0.650000,38213,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8581,17025,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12802,4,0.600000,12,0.900000,9987,0.500000,14,12802,11,0.670000,162,29570,0.150000,3,4,116,0.650000,38405,18,0.500000,0.650000,25797,0.350000,0.900000,4.000000,5827
9,0.350000,3,8386,17025,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17153,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,14145,4,0.600000,12,0.900000,8450,0.500000,14,12802,11,0.670000,165,29634,0.150000,3,4,117,0.650000,38346,18,0.500000,0.650000,25605,0.350000,0.900000,4.000000,4161
9,0.350000,3,8513,17160,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17155,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12802,4,0.600000,12,0.900000,8386,0.500000,14,12865,11,0.670000,166,29637,0.150000,3,4,118,0.650000,38405,18,0.500000,0.650000,25797,0.350000,0.900000,4.000000,5827
7,0.330000,3,12802,8581,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17096,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21445,0.500000,5.000000,0.500000,0,6,5,0.850000,12802,31,0.500000,13,0.650000,8450,0.400000,4,12737,10,0.850000,169,38277,0.150000,24,4,119,0.700000,38210,24,0.600000,0.100000,21381,0.500000,0.900000,3.000000,4226
10,0.500000,3,8581,17155,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21384,0.800000,0.220000,0.150000,3,0.330000,23,0.100000,21442,0.500000,4.000000,0.650000,0,7,6,0.800000,12802,9,0.500000,15,0.350000,8581,0.100000,6,12865,13,0.850000,171,38213,0.150000,7,4,120,0.650000,33986,25,0.500000,0.500000,33992,0.350000,0.900000,3.000000,5827
7,0.330000,3,12865,8580,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17095,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21445,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8452,0.400000,4,12802,10,0.850000,175,38405,0.150000,24,4,121,0.700000,38277,24,0.600000,0.100000,21251,0.500000,0.900000,3.000000,5827
9,0.350000,3,8581,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,180,29571,0.150000,3,4,122,0.650000,38405,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
13,0.500000,4,25602,21251,0.900000,0.020000,27,3.000000,0.560000,3-4-3,21249,0.800000,0.150000,0.150000,4,0.500000,23,0.900000,25602,0.500000,3.000000,0.350000,0,12,6,0.800000,12737,25,0.560000,16,0.100000,12865,0.100000,0,12865,15,0.850000,181,38213,0.175000,2,5,123,0.500000,33802,25,0.500000,0.650000,33794,0.300000,0.700000,4.000000,4161
9,0.350000,3,8450,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12802,4,0.600000,12,0.900000,8581,0.500000,14,12865,11,0.670000,189,29634,0.150000,3,4,124,0.650000,38341,18,0.500000,0.650000,25667,0.350000,0.900000,4.000000,5827
9,0.350000,3,8581,17985,0.250000,0.020000,26,2.000000,0.220000,4-2-2-2,17155,0.670000,0.220000,0.150000,2,0.350000,19,0.100000,29957,0.500000,5.000000,0.350000,0,7,6,0.870000,12802,13,0.670000,17,0.750000,8450,0.400000,10,12802,11,0.870000,191,38341,0.150000,32,4,125,0.650000,38341,24,0.600000,0.650000,29634,0.350000,0.900000,3.000000,4161
13,0.480000,3,8386,21442,0.750000,0.020000,25,2.500000,0.220000,4-3-2-1,21251,0.700000,0.220000,0.150000,2,0.500000,17,0.100000,21442,0.500000,4.000000,0.500000,0,7,6,0.850000,12737,7,0.500000,15,0.350000,8581,0.500000,8,12737,14,0.700000,200,29957,0.150000,20,4,126,0.650000,38405,19,0.250000,0.650000,29570,0.350000,0.900000,3.500000,4161
7,0.330000,3,14145,8450,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17155,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21314,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8450,0.400000,4,12737,10,0.850000,205,38275,0.150000,24,4,127,0.700000,38213,24,0.600000,0.100000,21314,0.500000,0.900000,3.000000,5827
7,0.330000,3,14145,8450,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17089,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21185,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8450,0.400000,4,12737,10,0.850000,206,38213,0.150000,24,4,128,0.700000,38341,24,0.600000,0.100000,21314,0.500000,0.900000,3.000000,4161
13,0.500000,4,25602,21185,0.750000,0.020000,25,2.000000,0.560000,3-4-2-1,21314,0.700000,0.150000,0.150000,3,0.500000,17,0.900000,25729,0.500000,3.000000,0.350000,0,12,6,0.870000,12737,24,0.560000,16,0.100000,12802,0.500000,19,12865,15,0.700000,209,29570,0.175000,21,5,129,0.500000,38405,19,0.250000,0.650000,29570,0.300000,0.700000,5.000000,4161
13,0.500000,3,8386,21251,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21185,0.800000,0.220000,0.150000,3,0.500000,23,0.100000,29570,0.500000,4.000000,0.350000,0,7,6,0.800000,12865,11,0.670000,18,0.500000,8386,0.100000,6,12737,15,0.870000,211,38405,0.150000,4,4,130,0.650000,33794,25,0.500000,0.650000,33861,0.350000,0.900000,3.000000,4161
13,0.500000,4,25729,21314,0.750000,0.020000,25,2.000000,0.560000,3-4-2-1,21251,0.700000,0.150000,0.150000,3,0.500000,17,0.900000,25729,0.500000,3.000000,0.350000,0,12,6,0.870000,12737,24,0.560000,16,0.100000,14145,0.500000,19,12737,15,0.700000,217,29634,0.175000,21,5,131,0.500000,38405,19,0.250000,0.650000,29634,0.300000,0.700000,5.000000,5827
9,0.350000,3,8450,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17985,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8581,0.500000,14,12865,11,0.670000,219,29570,0.150000,3,4,132,0.650000,38275,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,5827
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25669,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,229,29570,0.150000,3,4,133,0.650000,38341,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
13,0.500000,4,25794,21314,0.900000,0.020000,27,3.000000,0.560000,3-4-3,21314,0.800000,0.150000,0.150000,4,0.500000,23,0.900000,25794,0.500000,3.000000,0.350000,0,12,6,0.800000,12737,25,0.560000,16,0.100000,12865,0.100000,0,12865,15,0.850000,230,38405,0.175000,2,5,134,0.500000,33794,25,0.500000,0.650000,33794,0.300000,0.700000,4.000000,4161
13,0.480000,3,8450,21314,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21314,0.800000,0.220000,0.150000,3,0.500000,23,0.100000,21314,0.500000,4.000000,0.500000,0,7,6,0.800000,12737,8,0.500000,15,0.350000,8386,0.100000,6,12865,14,0.850000,231,38213,0.150000,17,4,135,0.650000,33794,25,0.500000,0.650000,33794,0.350000,0.900000,3.000000,4226
9,0.350000,3,8386,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17155,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,232,29570,0.150000,3,4,136,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4226
9,0.350000,3,8452,18306,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17155,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25729,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8581,0.500000,14,12806,11,0.670000,234,29570,0.150000,3,4,137,0.650000,38405,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
10,0.500000,3,8450,17155,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21319,0.800000,0.220000,0.150000,3,0.330000,23,0.100000,21381,0.500000,4.000000,0.650000,0,7,6,0.800000,12738,9,0.500000,15,0.350000,8450,0.100000,6,12867,13,0.850000,236,38213,0.150000,7,4,138,0.650000,33986,25,0.500000,0.500000,33859,0.350000,0.900000,3.000000,4226
9,0.350000,3,8581,17095,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17155,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,4,0.600000,12,0.900000,8450,0.500000,14,12865,11,0.670000,237,29576,0.150000,3,4,139,0.650000,38341,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
