jerseynumber,artificialkey,leaguegoalsprevmatch,isamongtopscorers,leaguegoals,injury,istopscorer,leaguegoalsprevthreematches,reds,yellows,teamid,isamongtopscorersinteam,form,leagueappearances,position,playerid
24,413,0,0,0,0,0,0,0,0,231,0,3,0,28,73257
16,414,0,0,0,0,0,0,0,0,231,0,3,0,28,258555
11,415,0,0,1,0,0,0,0,0,231,0,3,0,28,260577
6,416,0,0,0,0,0,0,0,0,231,0,3,0,28,240683
8,417,0,0,14,0,0,1,0,0,231,1,3,0,28,256948
17,418,0,0,9,0,0,0,0,0,231,1,3,0,28,275051
22,419,0,0,0,0,0,0,0,0,231,0,3,0,28,173426
14,420,0,0,1,0,0,0,0,0,231,0,3,0,28,262219
58,421,0,0,0,0,0,0,0,0,231,0,3,0,28,271917
19,422,0,0,0,0,0,0,0,0,231,0,3,0,29,223933
84,423,0,0,2,0,0,0,0,0,231,0,3,0,29,77170
71,424,0,0,0,0,0,0,0,0,231,0,3,0,29,278995
70,425,0,0,0,0,0,0,0,0,231,0,3,0,29,278499
66,426,0,0,0,0,0,0,0,0,231,0,3,0,29,70975
80,427,0,0,0,0,0,0,0,0,231,0,3,0,29,264869
90,428,0,0,0,0,0,0,0,0,231,0,3,0,29,74364
40,429,0,0,0,0,0,0,0,0,232,0,3,0,0,262265
13,430,0,0,2,0,0,0,0,0,232,0,3,0,3,238409
25,431,0,0,2,0,0,0,0,0,232,0,3,0,4,270700
24,432,0,0,0,0,0,0,0,0,232,0,3,0,6,239011
7,433,0,0,1,0,0,1,0,0,232,0,3,0,7,243887
94,434,0,0,3,0,0,0,0,0,232,1,3,0,9,210739
23,435,0,0,5,0,0,0,0,0,232,1,3,0,11,220782
11,436,0,0,3,0,0,0,0,0,232,1,3,0,12,268519
17,437,0,0,8,0,0,0,0,0,232,1,3,0,16,257112
10,438,0,0,5,0,0,0,0,0,232,1,3,0,18,239323
9,439,0,0,6,0,0,0,0,0,232,1,3,0,25,231835
8,440,0,0,0,0,0,0,0,0,232,0,3,0,28,262024
29,441,0,0,0,0,0,0,0,0,232,0,3,0,28,260586
20,442,0,0,1,0,0,0,0,0,232,0,3,0,28,248694
22,443,0,0,0,0,0,0,0,0,232,0,3,0,28,262141
21,444,0,0,0,0,0,0,0,0,232,0,3,0,28,223957
59,445,0,0,1,0,0,0,0,0,232,0,3,0,28,248784
14,446,0,0,0,0,0,0,0,0,232,0,3,0,28,272776
27,447,0,0,0,0,0,0,0,0,232,0,3,0,28,234740
18,448,0,0,1,0,0,0,0,0,232,0,3,0,28,263703
5,449,0,0,0,0,0,0,0,0,232,0,3,0,28,215970
19,450,0,0,0,0,0,0,0,0,232,0,3,0,28,80182
26,451,0,0,0,0,0,0,0,0,232,0,3,0,28,76034
3,452,0,0,0,0,0,0,0,0,232,0,3,0,29,270973
35,453,0,0,0,0,0,0,0,0,232,0,3,0,29,276704
80,454,0,0,0,0,0,0,0,0,232,0,3,0,29,244309
53,455,0,0,0,0,0,0,0,0,232,0,3,0,29,75945
73,456,0,0,0,0,0,0,0,0,232,0,3,0,29,80817
4,457,0,0,0,0,0,0,0,0,232,0,3,0,29,235729
15,458,0,0,0,0,0,0,0,0,232,0,3,0,29,236454
95,459,0,0,0,0,0,0,0,0,232,0,3,0,29,222636
45,460,0,0,0,0,0,0,0,0,232,0,3,0,29,257210
33,461,0,0,0,0,0,0,0,0,232,0,3,0,29,83339
34,462,0,0,0,0,0,0,0,0,537,0,3,0,0,231413
70,463,0,0,0,0,0,0,0,0,537,0,3,0,3,263075
5,464,0,0,2,0,0,0,0,0,537,1,3,0,4,79311
7,465,0,0,0,0,0,0,0,0,537,0,3,0,6,269288
88,466,1,0,1,0,0,1,0,0,537,0,3,0,7,264711
24,467,0,0,0,0,0,0,0,0,537,0,3,0,9,263424
18,468,0,0,0,0,0,0,0,0,537,0,3,0,11,239595
20,469,0,0,1,0,0,0,0,0,537,0,3,0,12,72954
27,470,0,0,0,0,0,0,0,0,537,0,3,0,16,215871
16,471,0,0,6,0,0,0,0,0,537,1,3,0,18,272872
77,472,0,0,12,0,0,0,0,0,537,1,3,0,25,257314
37,473,0,0,0,0,0,0,0,0,537,0,3,0,28,80125
11,474,0,0,2,0,0,0,0,0,537,1,3,0,28,262267
15,475,0,0,0,0,0,0,0,0,537,0,3,0,28,79818
21,476,0,0,0,0,0,0,0,0,537,0,3,0,28,241692
30,477,0,0,0,0,0,0,0,0,537,0,3,0,28,246740
19,478,0,0,2,0,0,0,0,0,537,1,3,0,28,252697
23,479,0,0,0,0,0,0,0,0,537,0,3,0,28,279122
44,480,0,0,0,0,0,0,0,0,537,0,3,0,28,279008
67,481,0,0,0,0,0,0,0,0,537,0,3,0,28,79310
93,482,0,0,0,0,0,0,0,0,537,0,3,0,28,214680
22,483,0,0,0,0,0,0,0,0,537,0,3,0,28,70781
90,484,0,0,2,0,0,0,0,0,537,1,3,0,28,263984
1,485,0,0,0,0,0,0,0,0,537,0,3,0,29,257209
45,486,0,0,0,0,0,0,0,0,537,0,3,0,29,81310
6,487,0,0,0,0,0,0,0,0,537,0,3,0,29,83847
17,488,0,0,1,0,0,0,0,0,537,0,3,0,29,261360
9,489,0,0,7,0,0,0,0,0,537,1,3,0,29,71062
55,490,0,0,0,0,0,0,0,0,670,0,3,0,0,269795
3,491,0,0,2,0,0,0,0,0,670,0,3,0,3,269956
4,492,0,0,3,0,0,0,0,0,670,0,3,0,4,245018
95,493,0,0,4,0,0,0,0,0,670,0,3,0,6,272407
24,494,0,0,0,0,0,0,0,0,670,0,3,0,7,251911
22,495,0,0,6,0,0,0,0,0,670,1,3,0,9,73348
5,496,0,0,1,0,0,0,0,0,670,0,3,0,11,270636
17,497,0,0,5,0,0,0,0,0,670,1,3,0,12,243953
10,498,0,0,12,0,0,0,0,0,670,1,3,0,16,277975
8,499,0,0,1,0,0,0,0,0,670,0,3,0,18,274701
7,500,0,0,0,0,0,0,0,0,670,0,3,0,25,227667
21,501,0,0,10,0,0,0,0,0,670,1,3,0,28,247539
25,502,0,0,2,0,0,0,0,0,670,0,3,0,28,255241
56,503,0,0,0,0,0,0,0,0,670,0,3,0,28,71624
27,504,0,0,0,0,0,0,0,0,670,0,3,0,28,267485
30,505,0,0,0,0,0,0,0,0,670,0,3,0,28,263922
9,506,0,0,0,0,0,0,0,0,670,0,3,0,28,252494
44,507,0,0,0,0,0,0,0,0,670,0,3,0,28,73930
32,508,0,0,0,0,0,0,0,0,670,0,3,0,28,264277
14,509,0,0,6,0,0,0,0,0,670,1,3,0,28,224252
33,510,0,0,0,0,0,0,0,0,670,0,3,0,28,208214
23,511,0,0,0,0,0,0,0,0,670,0,3,0,28,263465
43,512,0,0,0,0,0,0,0,0,670,0,3,0,28,75457
60,513,0,0,0,0,0,0,0,0,670,0,3,0,29,276925
40,514,0,0,0,0,0,0,0,0,670,0,3,0,29,80124
45,515,0,0,0,0,0,0,0,0,670,0,3,0,29,73612
1,516,0,0,0,0,0,0,0,0,673,0,3,0,0,204308
77,517,1,0,11,0,0,2,0,0,673,1,3,0,3,275353
3,518,0,0,4,0,0,0,0,0,673,1,3,0,4,243530
6,519,0,0,0,0,0,0,0,0,673,0,3,0,6,271032
18,520,0,0,0,0,0,0,0,0,673,0,3,0,7,222875
24,521,0,0,0,0,0,0,0,0,673,0,3,0,9,270995
8,522,0,0,5,0,0,0,0,0,673,1,3,0,11,229659
7,523,0,0,0,0,0,0,0,0,673,0,3,0,12,260570
32,524,0,0,1,0,0,0,0,0,673,0,3,0,16,70496
20,525,0,0,0,0,0,0,0,0,673,0,3,0,18,70497
14,526,0,0,4,0,0,0,0,0,673,1,3,0,25,266616
99,527,0,0,2,0,0,0,0,0,673,0,3,0,28,268597
38,528,1,0,10,0,0,1,0,0,673,1,3,0,28,235242
21,529,0,0,0,0,0,0,0,0,673,0,3,0,28,277206
56,530,0,0,0,0,0,0,0,0,673,0,3,0,28,83913
26,531,0,0,0,0,0,0,0,0,673,0,3,0,28,244810
27,532,0,0,2,0,0,0,0,0,673,0,3,0,28,246713
19,533,0,0,0,0,0,0,0,0,673,0,3,0,28,271417
44,534,0,0,0,0,0,0,0,0,673,0,3,0,28,278777
34,535,0,0,0,0,0,0,0,0,673,0,3,0,28,72955
10,536,1,0,6,0,0,1,0,0,673,1,3,0,28,232905
29,537,1,0,4,0,0,1,0,0,673,1,3,0,28,77638
28,538,0,0,0,0,0,0,0,0,673,0,3,0,28,73692
30,539,0,0,0,0,0,0,0,0,673,0,3,0,29,74349
23,540,1,0,3,0,0,1,0,0,673,0,3,0,29,278479
13,541,0,0,0,0,0,0,0,0,673,0,3,0,29,73917
33,542,0,0,0,0,0,0,0,0,674,0,3,0,0,204549
18,543,0,0,3,0,0,0,0,0,674,0,3,0,3,259043
3,544,0,0,5,0,0,0,0,0,674,1,3,0,4,264189
44,545,0,0,4,0,0,0,0,0,674,0,3,0,6,234167
20,546,0,0,1,0,0,0,0,0,674,0,3,0,7,264280
15,547,0,0,7,0,0,0,0,0,674,1,3,0,9,260432
17,548,0,0,0,0,0,0,0,0,674,0,3,0,11,266681
11,549,0,0,0,0,0,0,0,0,674,0,3,0,12,271953
8,550,0,0,4,0,0,0,0,0,674,0,3,0,16,251633
37,551,1,0,3,0,0,1,0,0,674,0,3,0,18,264201
7,552,1,0,14,0,0,1,0,0,674,1,3,0,25,239589
22,553,0,0,1,0,0,0,0,0,674,0,3,0,28,226431
27,554,0,0,0,0,0,0,0,0,674,0,3,0,28,70191
29,555,0,0,0,0,0,0,0,0,674,0,3,0,28,229705
57,556,0,0,0,0,0,0,0,0,674,0,3,0,28,82176
23,557,0,0,0,0,0,0,0,0,674,0,3,0,28,269752
45,558,0,0,7,0,0,0,0,0,674,1,3,0,28,77045
28,559,0,0,0,0,0,0,0,0,674,0,3,0,28,80126
21,560,1,0,6,0,0,1,0,0,674,1,3,0,28,261325
25,561,0,0,0,0,0,0,0,0,674,0,3,0,28,80031
24,562,0,0,1,0,0,0,0,0,674,0,3,0,28,244108
19,563,0,0,0,0,0,0,0,0,674,0,3,0,28,275021
4,564,0,0,0,0,0,0,0,0,674,0,3,0,28,242006
30,565,0,0,0,0,0,0,0,0,674,0,3,0,29,270351
35,566,0,0,0,0,0,0,0,0,674,0,3,0,29,75615
75,567,0,0,1,0,0,0,0,0,674,0,3,0,29,84374
10,568,0,0,0,0,0,0,0,0,674,0,3,0,29,72611
39,569,0,0,0,0,0,0,0,0,674,0,3,0,29,70269
16,570,0,0,0,0,0,0,0,0,680,0,3,0,0,71641
60,571,0,0,2,0,0,0,0,0,680,0,3,0,3,279667
5,572,0,0,1,0,0,0,0,0,680,0,3,0,4,233225
26,573,0,0,0,0,0,0,0,0,680,0,3,0,6,266567
3,574,0,0,0,0,0,0,0,0,680,0,3,0,7,255850
6,575,0,0,7,0,0,0,0,0,680,1,3,0,9,270923
8,576,0,0,1,0,0,0,0,0,680,0,3,0,11,235799
7,577,0,0,7,0,0,0,0,0,680,1,3,0,12,271219
10,578,0,0,6,0,0,0,0,0,680,1,3,0,16,266831
13,579,0,0,12,0,0,0,0,0,680,1,3,0,18,232490
42,580,0,1,15,0,0,0,0,0,680,1,3,0,25,76570
77,581,1,0,2,0,0,1,0,0,680,0,3,0,28,277647
14,582,0,0,0,0,0,0,0,0,680,0,3,0,28,80179
23,583,0,0,0,0,0,0,0,0,680,0,3,0,28,240233
18,584,0,0,1,0,0,0,0,0,680,0,3,0,28,232655
21,585,0,0,0,0,0,0,0,0,680,0,3,0,28,272336
38,586,0,0,3,0,0,0,0,0,680,0,3,0,28,80383
22,587,0,0,0,0,0,0,0,0,680,0,3,0,28,234148
11,588,0,0,0,0,0,0,0,0,680,0,3,0,28,271205
33,589,0,0,0,0,0,0,0,0,680,0,3,0,28,279806
12,590,0,0,0,0,0,0,0,0,680,0,3,0,28,184148
53,591,0,0,0,0,0,0,0,0,680,0,3,0,28,279807
34,592,0,0,0,0,0,0,0,0,680,0,3,0,28,73924
99,593,0,0,0,0,0,0,0,0,680,0,3,0,29,83250
4,594,0,0,1,0,0,0,0,0,680,0,3,0,29,248603
99,595,0,0,0,0,0,0,0,0,681,0,3,0,0,273047
22,596,0,0,2,0,0,0,0,0,681,0,3,0,3,242907
40,597,0,0,5,0,0,0,0,0,681,1,3,0,4,255558
33,598,0,0,0,0,0,0,0,0,681,0,3,0,6,186296
28,599,0,0,0,0,0,0,0,0,681,0,3,0,7,74136
34,600,0,0,0,0,0,0,0,0,681,0,3,0,9,235661
39,601,0,0,2,0,0,0,0,0,681,0,3,0,11,251466
7,602,0,0,6,0,0,0,0,0,681,1,3,0,12,251575
77,603,0,0,6,0,0,0,0,0,681,1,3,0,16,277755
13,604,0,0,7,0,0,0,0,0,681,1,3,0,18,263496
90,605,0,0,12,0,0,0,0,0,681,1,3,0,25,271979
38,606,0,0,0,0,0,0,0,0,681,0,3,0,28,83334
46,607,0,0,3,0,0,0,0,0,681,0,3,0,28,276315
17,608,0,0,0,0,0,0,0,0,681,0,3,0,28,251621
4,609,0,0,0,0,0,0,0,0,681,0,3,0,28,70277
30,610,0,0,0,0,0,0,0,0,681,0,3,0,28,209293
11,611,0,0,0,0,0,0,0,0,681,0,3,0,28,83340
5,612,0,0,1,0,0,1,0,0,681,0,3,0,28,254833
8,613,0,0,0,0,0,0,0,0,681,0,3,0,28,220948
29,614,0,0,0,0,0,0,0,0,681,0,3,0,28,268729
10,615,0,0,0,0,0,0,0,0,681,0,3,0,28,77730
9,616,0,0,0,0,0,0,0,0,681,0,3,0,28,75782
24,617,0,0,0,0,0,0,0,0,681,0,3,0,28,83646
31,618,0,0,0,0,0,0,0,0,681,0,3,0,29,277207
12,619,0,0,0,0,0,0,0,0,681,0,3,0,29,79115
3,620,0,0,0,0,0,0,0,0,681,0,3,0,29,279048
94,621,0,0,0,0,0,0,0,0,681,0,3,0,29,266688
6,622,0,0,0,0,0,0,0,0,681,0,3,0,29,279641
21,623,0,0,0,0,0,0,0,0,1750,0,3,0,0,258763
15,624,0,0,4,0,0,0,0,0,1750,0,3,0,3,251537
90,625,1,0,3,0,0,1,0,0,1750,0,3,0,4,75081
66,626,0,0,0,0,0,0,0,0,1750,0,3,0,6,268067
20,627,0,0,3,0,0,0,0,0,1750,0,3,0,7,261531
6,628,0,0,0,0,0,0,0,0,1750,0,3,0,12,272399
18,629,1,0,8,0,0,1,0,0,1750,1,3,0,13,216334
28,630,0,0,0,0,0,0,0,0,1750,0,3,0,15,201438
37,631,1,0,8,0,0,1,0,0,1750,1,3,0,16,275019
9,632,0,0,8,0,0,0,0,0,1750,1,3,0,24,271256
10,633,0,0,5,0,0,0,0,0,1750,1,3,0,26,277178
13,634,0,0,1,0,0,0,0,0,1750,0,3,0,28,234905
27,635,0,0,0,0,0,0,0,0,1750,0,3,0,28,262026
2,636,0,0,0,0,0,0,0,0,1750,0,3,0,28,272568
24,637,0,0,0,0,0,0,0,0,1750,0,3,0,28,276023
1,638,0,0,0,0,0,0,0,0,1750,0,3,0,28,255754
8,639,0,0,0,0,0,0,0,0,1750,0,3,0,28,70115
19,640,0,0,0,0,0,0,0,0,1750,0,3,0,28,79828
17,641,0,0,5,0,0,1,0,0,1750,1,3,0,28,74864
41,642,0,0,0,0,0,0,0,0,1750,0,3,0,28,75738
23,643,0,0,0,0,0,0,0,0,1750,0,3,0,28,264863
99,644,0,0,0,0,0,0,0,0,1750,0,3,0,28,70273
12,645,0,0,0,0,0,0,0,0,1750,0,3,0,28,79837
40,646,0,0,0,0,0,0,0,0,1750,0,3,0,29,268068
11,647,0,0,0,0,0,0,0,0,1750,0,3,0,29,78540
84,648,0,0,0,0,0,0,0,0,1750,0,3,0,29,268069
33,649,0,0,0,0,0,0,0,0,1750,0,3,0,29,76933
37,650,0,0,0,0,0,0,0,0,2014,0,3,0,0,243675
5,651,0,0,1,0,0,0,0,0,2014,0,3,0,4,233230
16,652,1,0,2,0,0,1,0,0,2014,0,3,0,5,210044
48,653,0,0,2,0,0,0,0,0,2014,0,3,0,6,275207
25,654,0,0,3,0,0,0,0,0,2014,0,3,0,12,70888
6,655,0,0,0,0,0,0,0,0,2014,0,3,0,13,251247
8,656,0,0,3,0,0,0,0,0,2014,0,3,0,15,262925
22,657,0,0,4,0,0,0,0,0,2014,0,3,0,16,74963
10,658,0,0,0,0,0,0,0,0,2014,0,3,0,18,252108
30,659,0,0,14,0,0,0,0,0,2014,1,3,0,24,79334
13,660,0,1,15,0,0,1,0,0,2014,1,3,0,26,272569
77,661,0,0,2,0,0,0,0,0,2014,0,3,0,28,80591
17,662,0,0,7,0,0,0,0,0,2014,1,3,0,28,205369
27,663,0,0,0,0,0,0,0,0,2014,0,3,0,28,261312
26,664,1,0,4,0,0,1,0,0,2014,0,3,0,28,235572
1,665,0,0,0,0,0,0,0,0,2014,0,3,0,28,263619
12,666,0,1,15,0,0,0,0,0,2014,1,3,0,28,73070
20,667,0,0,6,0,0,0,0,0,2014,1,3,0,28,76976
3,668,0,0,0,0,0,0,0,0,2014,0,3,0,28,72062
7,669,0,0,0,0,0,0,0,0,2014,0,3,0,28,270905
23,670,1,0,2,0,0,1,0,0,2014,0,3,0,28,270919
14,671,0,0,0,0,0,0,0,0,2014,0,3,0,28,261131
18,672,0,0,0,0,0,0,0,0,2014,0,3,0,28,79332
19,673,0,0,0,0,0,0,0,0,2014,0,3,0,29,184156
21,674,0,0,0,0,0,0,0,0,2014,0,3,0,29,229127
9,675,0,0,1,0,0,1,0,0,2014,0,3,0,29,270138
29,676,0,0,0,0,0,0,0,0,2014,0,3,0,29,74443
32,677,0,0,0,0,0,0,0,0,2014,0,3,0,29,83848
13,678,0,0,0,0,0,0,0,0,15005,0,3,0,0,244720
12,679,0,0,1,0,0,0,0,0,15005,0,3,0,3,78421
3,680,0,0,5,0,0,0,0,0,15005,1,3,0,4,255400
5,681,0,0,0,0,0,0,0,0,15005,0,3,0,6,239813
55,682,0,0,2,0,0,0,0,0,15005,0,3,0,7,78419
6,683,0,0,0,0,0,0,0,0,15005,0,3,0,9,276668
8,684,0,0,4,0,0,0,0,0,15005,1,3,0,11,70694
11,685,0,0,1,0,0,0,0,0,15005,0,3,0,12,262573
22,686,0,0,6,0,0,0,0,0,15005,1,3,0,16,78426
24,687,1,1,17,0,1,1,0,0,15005,1,3,0,18,78423
18,688,0,0,4,0,0,0,0,0,15005,1,3,0,25,262962
36,689,0,0,2,0,0,0,0,0,15005,0,3,0,28,79959
4,690,0,0,0,0,0,0,0,0,15005,0,3,0,28,236618
19,691,0,0,3,0,0,0,0,0,15005,0,3,0,28,78418
31,692,0,0,0,0,0,0,0,0,15005,0,3,0,28,268498
1,693,0,0,0,0,0,0,0,0,15005,0,3,0,28,201847
20,694,0,0,2,0,0,0,0,0,15005,0,3,0,28,75084
17,695,0,0,0,0,0,0,0,0,15005,0,3,0,28,277601
9,696,0,0,4,0,0,0,0,0,15005,1,3,0,28,176137
39,697,0,0,7,0,0,0,0,0,15005,1,3,0,28,251341
7,698,0,0,0,0,0,0,0,0,15005,0,3,0,28,80653
27,699,0,0,0,0,0,0,0,0,15005,0,3,0,28,78457
40,700,0,0,0,0,0,0,0,0,15005,0,3,0,28,271336
30,701,0,0,0,0,0,0,0,0,15005,0,3,0,29,275288
42,702,0,0,0,0,0,0,0,0,15005,0,3,0,29,80281
88,703,0,0,0,0,0,0,0,0,15005,0,3,0,29,83195
58,704,0,0,0,0,0,0,0,0,15005,0,3,0,29,81312
45,705,0,0,0,0,0,0,0,0,15005,0,3,0,29,81311
1,706,0,0,0,0,0,0,0,0,100087,0,3,0,0,243294
28,707,0,0,6,0,0,0,0,0,100087,1,3,0,4,246157
3,708,0,0,1,0,0,1,0,0,100087,0,3,0,5,201841
5,709,0,0,0,0,0,0,0,0,100087,0,3,0,6,232704
27,710,0,0,2,0,0,1,0,0,100087,0,3,0,12,246284
4,711,0,0,0,0,0,0,0,0,100087,0,3,0,13,210831
8,712,0,0,2,0,0,0,0,0,100087,0,3,0,15,209780
30,713,0,0,0,0,0,0,0,0,100087,0,3,0,16,260282
10,714,0,0,5,0,0,0,0,0,100087,1,3,0,18,237138
19,715,0,0,5,0,0,0,0,0,100087,1,3,0,24,277832
39,716,1,0,9,0,0,1,0,0,100087,1,3,0,26,237524
7,717,0,0,3,0,0,0,0,0,100087,0,3,0,28,237337
14,718,0,0,2,0,0,0,0,0,100087,0,3,0,28,276316
6,719,0,0,0,0,0,0,0,0,100087,0,3,0,28,259640
34,720,0,0,5,0,0,0,0,0,100087,1,3,0,28,263655
16,721,0,0,0,0,0,0,0,0,100087,0,3,0,28,231841
24,722,0,0,5,0,0,0,0,0,100087,1,3,0,28,260501
77,723,0,0,0,0,0,0,0,0,100087,0,3,0,28,246185
33,724,0,0,2,0,0,0,0,0,100087,0,3,0,28,220847
9,725,0,0,0,0,0,0,0,0,100087,0,3,0,28,79820
21,726,0,0,0,0,0,0,0,0,100087,0,3,0,28,244843
99,727,0,0,0,0,0,0,0,0,100087,0,3,0,28,75776
63,728,0,0,0,0,0,0,0,0,100087,0,3,0,28,73918
17,729,0,0,2,0,0,0,0,0,100087,0,3,0,29,268724
48,730,0,0,0,0,0,0,0,0,100087,0,3,0,29,263275
60,731,0,0,0,0,0,0,0,0,100087,0,3,0,29,76132
61,732,0,0,0,0,0,0,0,0,100087,0,3,0,29,258399
15,733,0,0,0,0,0,0,0,0,100087,0,3,0,29,80004
13,734,0,0,0,0,0,0,0,0,110724,0,3,0,0,76567
3,735,0,0,2,0,0,0,0,0,110724,0,3,0,4,269089
8,736,0,0,2,0,0,0,0,0,110724,0,3,0,5,253039
33,737,0,0,0,0,0,0,0,0,110724,0,3,0,6,253376
7,738,0,0,6,0,0,0,0,0,110724,1,3,0,12,276258
6,739,0,0,1,0,0,0,0,0,110724,0,3,0,13,244224
17,740,0,0,3,0,0,0,0,0,110724,1,3,0,15,257174
9,741,0,0,10,0,0,1,0,0,110724,1,3,0,16,269159
11,742,0,0,2,0,0,0,0,0,110724,0,3,0,18,277072
14,743,1,0,4,0,0,1,0,0,110724,1,3,0,24,200429
19,744,0,0,7,0,0,0,0,0,110724,1,3,0,26,227689
29,745,0,0,0,0,0,0,0,0,110724,0,3,0,28,265754
38,746,0,0,0,0,0,0,0,0,110724,0,3,0,28,279050
10,747,0,0,0,0,0,0,0,0,110724,0,3,0,28,80876
4,748,0,0,1,0,0,0,0,0,110724,0,3,0,28,275027
1,749,0,0,0,0,0,0,0,0,110724,0,3,0,28,235629
21,750,0,0,0,0,0,0,0,0,110724,0,3,0,28,80034
18,751,0,0,0,0,0,0,0,0,110724,0,3,0,28,80128
28,752,0,0,0,0,0,0,0,0,110724,0,3,0,28,83578
2,753,0,0,1,0,0,0,0,0,110724,0,3,0,28,264657
15,754,0,0,0,0,0,0,0,0,110724,0,3,0,28,79336
12,755,0,0,0,0,0,0,0,0,110724,0,3,0,28,239718
23,756,0,0,0,0,0,0,0,0,110724,0,3,0,28,79432
27,757,0,0,3,0,0,0,0,0,110724,1,3,0,29,76568
39,758,0,0,0,0,0,0,0,0,110724,0,3,0,29,276306
40,759,0,0,0,0,0,0,0,0,110724,0,3,0,29,80032
22,760,0,0,0,0,0,0,0,0,110724,0,3,0,29,279797
34,761,0,0,0,0,0,0,0,0,110724,0,3,0,29,83388
32,762,0,0,0,0,0,0,0,0,110724,0,3,0,29,79337
21,763,0,0,0,0,0,0,0,0,132231,0,3,0,0,232549
11,764,0,0,2,0,0,0,0,0,132231,1,3,0,3,78342
4,765,1,0,3,0,0,1,0,0,132231,1,3,0,4,262160
99,766,1,0,1,0,0,1,0,0,132231,0,3,0,5,271458
25,767,0,0,0,0,0,0,0,0,132231,0,3,0,6,78339
5,768,0,0,2,0,0,0,0,0,132231,1,3,0,7,252169
15,769,0,0,1,0,0,0,0,0,132231,0,3,0,10,251313
98,770,0,0,0,0,0,0,0,0,132231,0,3,0,13,78346
23,771,0,0,1,0,0,1,0,0,132231,0,3,0,15,78349
22,772,1,0,7,0,0,1,0,0,132231,1,3,0,24,76721
7,773,0,0,8,0,0,2,0,0,132231,1,3,0,26,73932
14,774,0,0,0,0,0,0,0,0,132231,0,3,0,28,245565
13,775,0,0,0,0,0,0,0,0,132231,0,3,0,28,78340
19,776,0,0,0,0,0,0,0,0,132231,0,3,0,28,279506
3,777,0,0,2,0,0,0,0,0,132231,1,3,0,28,78348
1,778,0,0,0,0,0,0,0,0,132231,0,3,0,28,257789
8,779,0,0,0,0,0,0,0,0,132231,0,3,0,28,78343
26,780,0,0,0,0,0,0,0,0,132231,0,3,0,28,263344
6,781,0,0,2,0,0,0,0,0,132231,1,3,0,28,254273
27,782,1,0,1,0,0,1,0,0,132231,0,3,0,28,270864
18,783,0,0,0,0,0,0,0,0,132231,0,3,0,28,242045
28,784,0,0,0,0,0,0,0,0,132231,0,3,0,28,251309
29,785,0,0,0,0,0,0,0,0,132231,0,3,0,28,79192
71,786,0,0,0,0,0,0,0,0,132231,0,3,0,29,83914
26,787,0,0,0,0,0,0,0,0,245,0,3,0,0,236571
3,788,0,0,1,0,0,1,0,0,245,0,3,0,3,269153
37,789,0,0,0,0,0,0,0,0,245,0,3,0,4,256325
15,790,0,0,4,0,0,0,0,0,245,1,3,0,6,264220
2,791,0,0,0,0,0,0,0,0,245,0,3,0,7,272357
24,792,0,0,2,0,0,0,0,0,245,0,3,0,10,71351
23,793,0,0,4,0,0,0,0,0,245,1,3,0,23,200260
18,794,0,0,6,0,0,0,0,0,245,1,3,0,13,203483
48,795,0,0,1,0,0,0,0,0,245,0,3,0,15,77152
11,796,0,1,17,0,0,1,0,0,245,1,3,0,27,258378
25,797,0,0,8,0,0,1,0,0,245,1,3,0,25,223689
6,798,0,0,0,0,0,0,0,0,245,0,3,0,28,265390
28,799,0,0,1,0,0,0,0,0,245,0,3,0,28,262218
32,800,0,0,0,0,0,0,0,0,245,0,3,0,28,232938
4,801,0,0,1,0,0,0,0,0,245,0,3,0,28,233152
12,802,0,0,0,0,0,0,0,0,245,0,3,0,28,80146
43,803,0,0,1,0,0,0,0,0,245,0,3,0,28,76944
10,804,0,0,6,0,0,0,0,0,245,1,3,0,28,274288
7,805,0,0,0,0,0,0,0,0,245,0,3,0,28,279841
9,806,0,0,3,0,0,0,0,0,245,0,3,0,28,228687
17,807,0,0,0,0,0,0,0,0,245,0,3,0,28,253399
5,808,0,0,1,0,0,0,0,0,245,0,3,0,28,236572
30,809,0,0,1,0,0,0,0,0,245,0,3,0,28,76116
19,810,0,0,0,0,0,0,0,0,245,0,3,0,29,75690
27,811,0,0,0,0,0,0,0,0,245,0,3,0,29,83168
52,812,0,0,0,0,0,0,0,0,245,0,3,0,29,75816
46,813,0,0,0,0,0,0,0,0,245,0,3,0,29,77814
59,814,0,0,0,0,0,0,0,0,245,0,3,0,29,82106
53,815,0,0,0,0,0,0,0,0,245,0,3,0,29,82426
68,816,0,0,0,0,0,0,0,0,245,0,3,0,29,82789
55,817,0,0,0,0,0,0,0,0,245,0,3,0,29,83560
57,818,0,0,0,0,0,0,0,0,245,0,3,0,29,82736
66,819,0,0,0,0,0,0,0,0,245,0,3,0,29,81845
44,820,0,0,0,0,0,0,0,0,245,0,3,0,29,85176
62,821,0,0,0,0,0,0,0,0,245,0,3,0,29,85224
45,822,0,0,0,0,0,0,0,0,245,0,3,0,29,85567
1,823,0,0,0,0,0,0,0,0,245,0,3,0,29,253428
47,824,0,0,0,0,0,0,0,0,245,0,3,0,29,227813
22,825,0,0,0,0,0,0,0,0,246,0,3,0,0,223686
20,826,0,0,1,0,0,0,0,0,246,0,3,0,3,262790
18,827,0,0,0,0,0,0,0,0,246,0,3,0,4,199813
4,828,0,0,2,0,0,1,0,0,246,0,3,0,6,246826
