playerid_key,player_name,current_teamid,current_teamname,penalties,skillmoves,accessorycolourcode2,tattoohead,shoecolorcode1,tattooleftleg,hairtypecode,longshots,standingtackle,skintypecode,volleys,role2,gender,role1,gkhandling,headassetid,finishingcode1,gkglovetypecode,preferredposition6,commonnameid,tattooback,role3,tattooleftarm,eyebrowcode,headclasscode,tattoorightleg,undershortstyle,lipcolor,finishingcode2,preferredfoot,muscularitycode,ballcontrol,usercaneditname,shohan,preferredposition2,sprintspeed,hairstylecode,preferredposition3,iscustomized,icontrait1,tattoofront,headtypecode,skillmoveslikelihood,shoedesigncode,slidingtackle,icontrait2,lastnameid,agility,gksavetype,defensiveawareness,acceleration,runstylecode,overallrating,jerseysleevelengthcode,jumping,avatarpomid,preferredposition7,freekickaccuracy,playerjerseynameid,birthdate,internationalrep,stamina,positioning,reactions,curve,tattoorightarm,preferredposition4,runningcode1,vision,eyecolorcode,facepsdlayer0,defspe,weakfootabilitytypecode,headingaccuracy,pacdiv,accessorycolourcode3,accessorycolourcode4,paskic,accessorycode2,gkreflexes,skintonecode,nationality,skinsurfacepack,skinmakeup,emotion,accessorycode1,role4,phypos,personality,hasseasonaljersey,smallsidedshoetypecode,aggression,trait2,modifier,animfreekickstartposcode,composure,trait1,longpassing,accessorycolourcode1,gkkicking,isretiring,jerseyfit,eyedetail,facepsdlayer1,facialhaircolorcode,jerseystylecode,potential,sideburnscode,dribbling,socklengthcode,animpenaltiesstartposcode,shoecolorcode2,strength,accessorycode4,runningcode2,shotpower,facialhairtypecode,balance,headvariation,contractvaliduntil,faceposerpreset,gkkickstyle,preferredposition5,weight,firstnameid,sockstylecode,shoetypecode,haircolorcode,shortpassing,playerjointeamdate,crossing,interceptions,skincomplexion,preferredposition1,shortstyle,finishing,bodytypecode,gkdiving,role5,accessorycode3,gkpositioning,playerid,hashighqualityhead,height,driref
70055,,-1,,43,1,0,0,30,0,115,41,46,0,27,0,0,14,9,70055,0,0,-1,39130,0,0,0,2150101,1,0,0,0,0,1,0,50,0,46,14,53,0,5,0,0,0,517,1,0,54,0,39128,53,0,50,63,0,53,0,65,0,-1,31,39129,150604,1,65,41,47,39,0,-1,0,48,9,0,48,3,46,58,0,0,48,0,14,2,155,231102,0,3,0,0,69,4,3,501,55,0,1,0,47,0,50,0,14,0,2,1,0,21,1,53,0,52,0,0,31,76,0,0,55,0,50,0,2028,0,0,-1,83,20412,1,379,21,57,161550,38,45,3,10,0,48,6,14,0,0,9,70055,0,188,51
70063,,-1,,55,1,0,0,30,0,1285,57,42,0,54,27,0,29,7,70063,0,0,-1,0,0,25,0,60101,1,0,0,0,0,2,0,59,0,57,12,71,0,25,0,0,0,42,2,0,36,0,5368,66,0,36,72,0,60,0,59,0,-1,48,5368,154390,1,71,54,56,58,0,27,0,58,4,0,39,3,47,71,0,0,53,0,9,1,195,223101,0,3,0,0,63,3,3,502,56,0,1,0,57,0,51,0,12,0,0,2,0,19,1,72,0,61,2,0,31,62,0,0,61,208,66,0,2030,0,0,-1,82,3399,1,106,19,57,161333,51,41,1,16,0,58,4,14,0,0,6,70063,0,188,60
70066,,-1,,48,1,0,0,30,0,659,50,32,0,46,0,0,38,15,70066,0,0,-1,0,0,0,0,1780401,1,0,0,0,0,1,0,58,0,50,23,74,0,16,0,0,0,43,3,0,33,0,34336,76,0,41,77,0,57,0,43,0,-1,49,34336,155125,1,34,43,45,62,0,-1,0,42,3,0,36,3,35,72,0,0,46,0,9,5,198,223101,0,3,0,0,47,2,3,500,67,0,0,0,42,0,39,0,12,0,0,2,0,0,1,75,0,68,1,0,31,49,0,0,57,29,80,0,2027,0,0,-1,71,12603,1,119,0,49,161164,49,38,4,27,0,52,1,15,0,0,10,70066,0,176,63
70068,,-1,,48,2,0,0,30,0,85,57,37,0,49,0,0,31,12,70068,0,0,-1,0,0,0,0,2150401,1,0,0,0,0,2,0,67,0,56,14,60,0,-1,0,0,0,17,2,0,33,0,44024,62,0,38,60,0,63,0,51,0,-1,51,44024,155096,1,41,60,60,59,0,-1,0,63,3,0,37,3,57,59,0,0,57,0,6,2,27,223101,0,2,0,0,45,3,3,502,39,0,0,0,57,0,60,0,6,0,0,2,0,3,1,80,0,68,0,0,31,49,0,0,57,0,64,0,2027,0,0,-1,75,13969,1,158,3,62,161961,42,39,2,18,0,59,4,5,0,0,13,70068,0,187,63
70069,,-1,,38,2,0,0,30,0,1284,43,54,0,53,0,0,18,14,70069,0,0,-1,0,0,0,0,2150201,1,0,0,0,0,1,0,71,0,48,10,66,0,-1,0,0,0,4020,2,0,49,0,14835,68,0,53,66,0,66,0,59,0,-1,44,14835,154289,1,63,65,67,53,0,-1,0,68,1,0,53,4,47,65,0,0,63,0,9,1,34,223101,0,2,16,0,59,3,3,502,43,0,0,0,65,0,69,1,9,0,0,2,0,15,1,79,0,68,0,0,31,63,0,0,59,0,69,0,2029,0,0,-1,75,6697,1,106,15,71,161544,51,59,1,14,0,46,4,10,0,0,15,70069,0,188,68
70074,,-1,,38,1,0,0,30,0,1093,28,53,1,22,0,0,10,10,70074,0,0,-1,0,0,0,0,2010101,1,0,0,0,0,1,0,51,0,25,16,68,0,-1,0,0,0,17,1,0,51,0,32850,67,0,48,66,0,55,0,46,0,-1,35,32850,153615,1,62,55,52,32,0,-1,0,33,6,0,48,3,35,67,0,0,43,0,14,1,95,220001,0,3,0,0,54,3,3,501,54,0,2,0,50,0,40,0,14,0,0,2,0,12,1,63,0,58,2,0,31,54,0,0,21,0,63,0,2031,0,0,-1,73,19502,1,210,12,50,161868,50,49,1,7,0,22,1,13,0,0,13,70074,0,182,56
70077,,-1,,48,1,0,0,30,0,1061,46,55,0,46,0,0,18,9,70077,0,0,-1,0,0,0,0,70101,1,0,0,0,0,1,0,61,0,47,10,73,0,-1,0,0,0,26,1,0,52,0,44025,59,0,50,72,0,58,0,44,0,-1,37,44025,154342,1,53,57,62,52,0,-1,0,55,1,0,49,3,49,72,0,0,55,0,6,2,34,223101,0,2,0,0,45,2,3,501,63,0,0,0,63,0,57,0,12,0,0,2,0,5,1,69,0,60,0,0,31,34,0,0,59,0,73,0,2027,0,0,-1,63,25081,1,363,5,65,161164,45,45,2,14,0,44,2,10,0,0,10,70077,0,173,60
70084,,-1,,37,1,0,0,30,0,691,29,67,0,30,0,0,48,12,70084,0,0,-1,0,0,0,0,2310101,1,0,0,0,0,2,0,62,0,33,-1,81,0,-1,0,0,0,1013,1,0,65,0,9748,59,0,67,80,0,69,0,85,0,-1,28,9748,152979,1,69,55,67,31,0,-1,0,37,3,0,67,3,66,81,0,0,53,0,12,5,46,223101,0,1,0,0,75,3,3,501,63,2048,0,0,67,131072,68,0,6,0,2,2,0,0,1,74,0,66,0,0,31,81,0,0,46,251,53,0,2027,0,0,-1,88,1476,1,380,0,69,161341,43,68,3,5,0,28,4,11,0,0,13,70084,0,190,63
70087,,-1,,42,1,0,0,30,0,1079,53,63,0,37,0,0,10,9,70087,0,0,-1,0,0,0,0,2190101,1,0,0,0,0,2,0,63,0,53,16,69,0,-1,0,0,0,18,1,0,61,0,20984,72,0,57,71,0,64,0,60,0,-1,48,20984,153668,1,75,58,57,46,0,-1,0,62,1,0,57,3,47,69,0,0,58,0,11,2,46,220001,0,3,9,0,61,4,3,501,56,0,2,0,61,0,55,0,6,0,2,2,0,6,1,70,0,60,0,0,31,57,0,0,55,0,64,0,2029,0,0,-1,75,24324,1,81,6,61,161914,63,56,2,7,0,58,2,15,0,0,7,70087,0,184,62
70092,,-1,,60,2,0,0,30,0,57,58,18,0,46,27,0,30,6,70092,0,0,-1,0,0,0,0,2120401,1,0,0,0,0,1,0,64,0,58,18,76,0,12,0,0,0,2017,2,0,13,0,29917,63,0,15,79,0,62,0,72,0,-1,39,29917,154357,1,60,61,54,46,0,27,0,52,9,0,21,3,56,76,0,0,52,0,10,3,21,223101,0,3,0,0,57,4,3,503,39,0,1,0,54,0,42,0,5,0,2,2,0,0,1,75,0,66,0,0,31,62,0,0,62,35,64,0,2027,0,0,-1,81,21174,1,48,0,58,161165,56,22,1,16,0,58,2,5,0,0,9,70092,0,180,63
70096,,-1,,57,1,0,0,30,0,105,63,60,0,54,26,0,22,7,70096,0,0,-1,0,0,0,0,2080000,1,0,0,0,0,1,0,69,0,61,12,67,0,18,0,0,0,3,2,0,58,0,40866,69,0,36,73,0,66,0,70,0,-1,58,40866,153328,1,62,70,68,52,0,-1,0,68,1,0,51,3,50,70,0,0,64,0,8,2,46,223101,0,3,0,0,64,3,3,501,45,0,0,0,57,0,63,0,13,0,2,2,0,5,1,73,0,64,1,0,31,74,0,0,65,287,60,0,2028,0,0,-1,78,28965,1,34,5,68,161334,56,60,1,14,0,64,4,14,0,0,8,70096,0,189,65
70103,,-1,,31,1,0,0,30,0,236,16,60,0,29,48,0,11,8,70103,0,0,-1,0,0,0,0,2150000,1,0,0,0,0,1,0,58,0,25,-1,58,0,-1,0,0,0,4000,1,0,59,0,6327,38,0,64,57,0,63,0,72,0,-1,28,6327,154397,1,66,28,62,26,0,-1,0,35,9,0,61,3,60,55,0,0,40,0,13,2,8,223101,0,3,0,0,72,4,3,501,63,0,0,0,51,0,41,0,10,0,2,2,0,27,1,74,0,56,0,0,31,79,0,0,38,36,39,0,2028,0,0,-1,82,2188,1,385,12,56,160679,27,65,1,5,0,23,5,13,0,0,6,70103,0,194,54
70104,,-1,,34,1,0,0,30,0,57,31,67,0,20,11,0,13,13,70104,0,0,-1,0,0,7,0,2290101,1,0,0,0,0,1,0,56,0,33,7,44,0,3,0,0,0,2009,1,0,67,0,12339,47,0,68,44,0,68,0,72,0,-1,22,12339,151751,1,74,29,69,23,0,-1,0,28,1,0,68,3,70,43,0,0,41,0,8,2,46,232001,0,3,16,3,76,2,3,502,67,0,0,0,55,268959744,48,1,6,0,2,2,0,5,1,70,0,55,0,0,31,82,0,0,39,0,58,0,2030,0,0,-1,83,31462,1,73,5,58,160830,30,69,1,5,0,34,5,7,0,0,12,70104,0,188,55
70105,,-1,,34,1,0,0,30,0,1071,24,64,0,22,0,0,11,9,70105,0,0,-1,0,0,0,0,1140000,1,0,0,0,0,2,0,57,0,31,-1,58,0,-1,0,0,0,1517,1,0,61,0,4003,49,0,63,54,0,65,0,76,0,-1,22,4003,153521,1,57,22,66,20,0,-1,0,29,1,0,63,3,64,54,0,0,39,0,6,2,46,223101,0,3,0,0,72,2,3,502,64,0,0,0,50,0,50,0,12,0,2,2,0,5,1,75,0,47,0,0,31,82,0,0,39,0,42,0,2027,0,0,-1,84,11913,1,125,18,59,160786,22,65,1,5,0,32,5,13,0,0,11,70105,0,198,51
70106,,-1,,53,2,0,0,30,0,240,65,39,0,56,31,0,33,10,70106,0,0,-1,0,0,26,0,2150301,1,0,0,0,0,1,0,72,0,66,12,90,0,16,0,0,0,1021,2,0,28,0,44027,75,0,29,87,0,72,0,82,0,-1,44,44027,152537,1,68,72,65,69,0,14,0,70,9,0,36,3,62,89,0,0,68,0,9,9,115,220101,0,3,8,30,67,3,3,503,48,0,0,0,70,2097152,69,0,9,0,2,2,0,21,1,75,0,73,0,0,31,72,0,0,68,244,68,0,2029,0,0,-1,75,44026,1,29,0,72,161730,65,35,6,18,0,69,2,10,0,0,9,70106,0,179,72
70107,,-1,,36,1,0,0,30,0,1074,43,60,0,25,9,0,47,14,70107,0,0,-1,0,0,0,0,60101,1,0,0,0,0,2,0,64,0,38,14,67,0,-1,0,0,0,3,1,0,59,0,38672,56,0,68,69,0,66,0,69,0,-1,42,38672,152104,1,78,48,62,53,0,-1,0,51,1,0,62,3,54,68,0,0,60,0,12,2,46,223101,0,3,16,0,72,3,3,501,60,0,2,0,49,8,61,1,6,0,2,2,0,18,1,67,0,58,0,0,31,74,0,0,34,16,53,0,2028,0,0,-1,82,31462,1,379,15,65,161151,65,64,2,7,0,38,5,6,0,0,9,70107,0,194,58
70108,,-1,,42,1,0,0,30,0,55,36,66,0,32,4,0,5,14,70108,0,0,-1,0,0,0,0,2190101,1,0,0,0,0,1,0,60,0,36,12,59,0,-1,0,0,0,3509,1,0,65,0,39049,62,0,66,61,0,67,0,71,0,-1,36,39049,150192,1,84,57,65,45,0,-1,0,41,1,0,65,3,60,60,0,0,54,0,12,2,46,232001,0,3,0,0,74,4,3,501,67,4096,2,0,56,118784,55,0,11,0,2,2,0,5,1,67,0,57,1,0,31,73,0,0,33,246,63,0,2030,0,0,-1,75,2977,1,379,19,59,158813,62,63,1,3,0,34,2,10,0,0,11,70108,0,180,59
70109,,-1,,40,1,0,0,30,0,686,56,62,0,42,15,0,20,12,70109,0,0,-1,0,0,0,0,2190101,1,0,0,0,0,2,0,63,0,55,10,53,0,-1,0,0,0,3500,1,0,58,0,11417,52,0,60,52,0,64,3,65,0,-1,30,11417,151857,1,68,64,66,41,0,-1,0,64,1,0,60,3,58,52,0,0,57,0,10,2,46,232001,0,3,16,0,67,2,3,501,61,0,0,0,56,0,64,1,9,0,2,2,0,2,1,65,0,62,0,0,31,71,0,0,56,0,56,0,2030,0,0,-1,80,17702,1,72,2,66,161158,42,62,1,14,0,57,5,7,0,0,15,70109,0,185,61
70110,,-1,,43,2,0,0,30,0,722,58,76,0,49,9,1,24,10,70110,0,0,-1,0,0,0,0,1780401,1,0,0,0,0,1,0,71,0,61,7,70,0,3,0,0,0,7038,1,0,64,0,8043,66,0,66,71,0,69,0,68,0,-1,56,8043,152773,1,69,67,67,56,0,-1,0,67,9,0,70,3,55,70,0,0,64,0,8,3,95,122101,0,3,0,0,68,2,3,503,66,0,1,0,61,134283264,65,0,7,0,0,2,0,20,1,71,0,69,0,0,31,68,0,0,68,0,61,0,2027,0,0,-1,58,22894,1,119,5,64,161489,68,78,3,12,0,62,8,9,0,0,15,70110,0,165,68
70111,,-1,,46,1,0,0,30,0,1065,62,67,0,50,14,0,22,11,70111,0,0,-1,0,0,0,0,60101,1,0,0,0,0,1,0,67,0,58,10,66,0,18,0,0,0,10,1,0,64,0,25200,57,0,58,60,0,67,0,63,0,-1,41,25200,153241,1,75,65,68,59,0,-1,0,66,3,0,62,3,52,63,0,0,64,0,9,2,46,223101,0,3,0,0,67,3,3,501,64,0,0,0,61,0,67,0,10,0,2,2,0,3,1,74,0,65,0,0,31,64,0,0,56,259,63,0,2027,0,0,-1,76,38818,1,363,3,71,161158,58,64,2,14,0,60,2,11,0,0,9,70111,0,181,63
70112,,-1,,44,1,0,0,30,0,82,38,50,0,35,0,0,18,14,70112,0,0,-1,0,0,0,0,60101,1,0,0,4,0,1,0,53,0,39,10,65,0,3,0,0,0,4003,1,0,47,0,36686,68,0,46,69,0,52,0,42,0,-1,42,36686,155258,1,60,51,48,41,0,-1,0,47,3,0,46,2,45,67,0,0,50,0,5,5,95,220101,0,3,0,0,53,3,3,501,60,0,0,0,46,0,54,0,8,0,0,2,0,0,1,70,0,58,2,0,31,48,0,0,52,16,65,0,2027,0,0,-1,70,44028,1,155,0,62,161151,44,43,6,14,0,33,2,8,0,0,12,70112,0,172,56
70114,,-1,,53,1,0,0,30,0,157,63,63,0,58,32,0,22,13,70114,0,0,-1,0,0,0,0,40101,1,0,0,0,0,1,0,69,0,62,18,72,0,-1,0,0,0,2022,1,0,62,0,15104,73,0,49,68,0,66,0,65,0,-1,41,15104,153221,1,81,62,67,60,0,-1,0,60,1,0,57,3,46,70,0,0,63,0,5,2,46,223101,0,3,0,0,75,4,3,502,69,0,0,0,63,67108864,66,0,15,0,0,2,0,6,1,73,0,65,0,0,31,75,0,0,60,0,62,0,2029,0,0,-1,80,3065,1,130,6,69,161734,61,62,1,14,0,64,5,6,0,0,6,70114,0,189,66
70115,,-1,,46,2,0,0,30,0,544,39,61,0,39,23,0,24,10,70115,0,0,-1,10947,0,0,0,80103,1,0,0,0,0,1,0,68,0,49,3,64,0,-1,0,0,0,1016,1,0,65,0,3652,58,0,58,69,0,62,0,62,0,-1,47,10947,153905,1,58,36,56,46,0,-1,0,58,9,0,59,3,53,66,0,0,61,0,13,6,54,223101,0,3,0,0,61,2,3,502,66,0,1,0,61,0,60,0,10,0,0,2,0,0,1,73,0,65,0,0,31,61,0,0,52,27,74,0,2029,0,0,-1,70,10947,1,132,0,71,161705,55,57,4,12,0,57,1,9,0,0,9,70115,0,176,64
70117,,-1,,12,0,0,0,30,0,141,7,13,0,9,0,0,1,62,70117,0,139,-1,0,0,0,0,1130401,1,0,0,0,0,1,0,19,0,61,-1,33,0,-1,0,0,0,53,0,0,10,0,17403,32,0,5,17,0,62,0,53,0,-1,12,17403,151024,1,23,7,60,12,0,-1,0,50,3,0,23,3,12,62,0,0,59,0,61,2,36,223101,0,3,0,0,60,3,3,501,27,0,1,0,28,0,25,0,59,0,2,2,0,6,1,63,0,7,0,0,31,69,0,0,44,0,25,0,2028,0,0,-1,93,15910,1,51,6,22,161946,12,11,1,0,0,9,5,62,0,0,60,70117,0,193,61
70118,,-1,,13,0,0,0,30,0,160,9,13,0,7,0,0,45,71,70118,0,28,-1,0,0,0,0,60103,1,0,0,0,0,2,0,23,0,69,-1,46,0,-1,0,0,0,2013,0,0,10,0,11976,45,0,6,42,0,72,3,66,0,-1,11,11976,153063,1,32,6,65,14,0,-1,0,57,3,0,44,3,12,71,0,0,70,0,74,2,13,223101,0,3,0,0,72,4,3,501,24,2,1,0,35,1024,39,0,71,0,2,2,0,6,1,78,0,22,0,0,31,73,0,0,53,0,22,0,2029,0,0,-1,85,17842,1,164,6,36,161726,11,14,1,0,0,8,5,72,0,0,72,70118,0,197,74
70119,,-1,,10,0,0,0,30,0,176,7,13,0,9,0,0,1,58,70119,0,3,-1,0,0,0,0,2150000,1,0,0,0,0,1,0,13,0,58,-1,25,0,-1,0,0,0,3500,0,0,10,0,20907,29,0,5,28,0,58,0,54,0,-1,11,20907,153668,1,24,8,53,15,0,-1,0,36,1,0,27,3,13,57,0,0,56,0,55,2,36,223101,0,3,0,0,56,4,3,500,17,0,1,0,32,0,18,0,56,0,2,2,0,6,1,67,0,13,0,0,31,64,0,0,42,0,37,0,2029,0,0,-1,82,27971,1,129,2,20,160344,11,7,1,0,0,7,5,58,0,0,57,70119,0,185,55
70124,,-1,,43,1,0,0,30,0,681,52,65,0,47,17,0,14,7,70124,0,0,-1,0,0,20,0,2290401,1,0,0,0,0,1,0,64,0,50,14,64,0,-1,0,0,0,3509,1,0,63,0,22989,64,0,68,70,0,67,0,71,0,-1,37,22989,151833,1,68,55,67,40,0,-1,0,66,9,0,64,3,56,66,0,0,60,0,12,2,24,223101,0,3,0,0,70,4,3,501,67,0,1,0,59,0,63,0,7,0,2,2,0,18,1,69,0,58,0,0,31,72,0,0,56,255,67,0,2029,0,0,-1,76,18455,1,165,5,68,161545,54,64,2,10,0,50,2,10,0,0,12,70124,0,178,61
70125,,-1,,37,1,0,0,30,0,82,27,63,0,37,0,0,48,10,70125,0,0,-1,0,0,0,0,2150201,1,0,0,0,0,1,0,59,0,32,-1,80,0,-1,0,0,0,1011,1,0,62,0,4938,59,0,54,74,0,63,0,77,0,-1,31,4938,154099,1,63,29,58,33,0,-1,0,32,3,0,59,2,63,77,0,0,47,0,8,10,116,220101,0,4,16,0,69,2,3,503,63,0,0,0,45,0,57,1,10,0,0,2,0,0,1,75,0,54,0,0,31,74,0,0,48,0,65,0,2027,0,0,-1,80,39429,1,131,0,62,161159,39,60,10,5,0,29,5,7,0,0,8,70125,0,192,55
70129,,-1,,64,2,0,0,30,0,1281,69,49,0,64,19,0,37,15,70129,0,0,-1,0,0,0,0,2190000,1,0,0,0,0,2,0,76,0,67,14,79,0,12,0,0,0,1,2,0,44,0,22412,63,0,37,76,0,73,0,78,0,-1,67,22412,150666,1,83,74,73,71,0,-1,0,76,1,0,42,3,57,78,0,0,72,0,10,2,46,232001,0,3,0,0,76,4,3,503,63,0,0,0,75,16790528,73,0,9,0,2,2,0,5,1,73,0,74,0,0,31,78,0,0,69,251,56,0,2029,0,0,-1,85,14127,1,310,5,75,160440,64,28,1,23,0,65,5,10,0,0,10,70129,0,190,73
70136,,-1,,55,1,0,0,30,0,123,35,68,0,38,0,0,11,10,70136,0,0,-1,0,0,0,0,60101,1,0,0,0,0,2,0,47,0,38,7,72,0,-1,0,0,0,2511,1,0,68,0,5397,52,0,66,68,0,63,0,70,0,-1,39,5397,152881,1,66,39,58,38,0,-1,0,37,9,0,65,2,60,70,0,0,38,0,7,5,52,223101,0,3,0,0,65,2,0,502,55,0,0,0,55,0,41,0,9,0,0,2,0,0,1,68,0,39,0,0,31,67,0,0,54,0,63,0,2030,0,0,-1,80,751,1,44,0,40,161156,35,66,5,5,0,30,5,11,0,0,11,70136,0,185,45
70137,,-1,,11,0,1,0,24,0,1065,6,10,0,10,0,0,1,60,70137,0,34,-1,0,0,0,0,60101,1,0,0,0,0,1,0,20,0,59,-1,32,0,-1,0,0,0,42,0,0,14,0,18571,24,0,9,20,0,63,0,53,0,-1,13,18571,153872,1,25,7,58,10,0,-1,0,28,5,0,25,2,11,62,0,0,60,9,66,4,52,223101,0,3,8,0,64,2,3,502,29,0,1,0,35,0,28,1,62,0,0,2,0,3,1,73,0,12,2,0,12,65,0,0,45,0,34,0,2031,0,1,-1,78,18248,1,1,3,17,161882,12,9,4,0,0,10,4,62,0,0,64,70137,0,186,64
70138,,-1,,38,1,0,0,30,0,243,24,65,0,29,11,0,13,10,70138,0,0,-1,0,0,0,0,60201,1,0,0,0,0,1,0,61,0,26,-1,64,0,-1,0,0,0,3505,1,0,63,0,31292,48,0,67,67,0,66,0,72,0,-1,30,31292,152189,1,58,24,66,29,0,-1,0,30,8,0,65,2,65,63,0,0,46,0,12,1,13,223101,0,3,0,0,66,3,3,501,70,4096,0,0,53,0,60,0,8,0,0,2,0,19,1,70,0,45,0,0,31,70,0,0,35,0,54,0,2027,0,0,-1,82,12308,1,136,5,68,161333,24,64,1,5,0,22,5,15,0,0,5,70138,0,196,52
70140,,-1,,35,1,0,0,30,0,390,22,53,0,28,0,0,7,10,70140,0,0,-1,0,0,0,0,60101,1,0,0,0,0,2,0,50,0,31,16,69,0,-1,0,0,0,1004,1,0,55,0,21157,65,0,49,73,0,56,0,54,0,-1,32,21157,153095,1,62,47,49,35,0,-1,0,35,9,0,51,3,48,71,0,0,41,0,10,6,95,223101,0,2,0,0,54,4,0,503,52,0,2,0,37,0,39,0,14,0,0,2,0,21,1,63,0,53,0,0,31,51,0,0,28,16,75,0,2031,0,0,-1,72,16490,1,361,21,45,161888,53,50,4,7,0,34,2,13,0,0,11,70140,0,175,53
70144,,-1,,52,1,0,0,30,0,677,20,63,0,31,0,0,11,15,70144,0,0,-1,0,0,0,0,60101,1,0,0,0,0,1,0,48,0,30,-1,59,0,-1,0,0,0,47,1,0,61,0,44029,60,0,62,59,0,58,0,59,0,-1,31,44029,154232,1,55,24,53,32,0,-1,0,38,3,0,60,3,54,58,0,0,40,0,11,1,34,223101,0,3,0,0,55,3,3,501,51,0,0,0,46,0,40,0,7,0,0,2,0,19,1,67,0,34,1,0,31,62,0,0,42,259,61,0,2027,0,0,-1,70,10050,1,370,5,47,160967,35,56,1,5,0,28,2,12,0,0,8,70144,0,180,43
70145,,-1,,69,2,0,0,30,0,909,65,55,0,54,32,1,31,7,70145,0,0,-1,0,0,26,0,1140401,0,0,0,0,0,1,0,82,0,70,12,73,0,14,0,0,0,6003,3,0,39,0,35754,75,0,48,69,0,76,0,63,0,-1,63,35754,154338,1,71,78,70,64,0,-1,0,76,3,0,52,5,45,71,0,0,71,0,9,4,163,121001,0,2,0,0,66,4,3,501,54,0,0,0,60,1048576,73,0,11,0,0,2,0,3,1,86,0,77,0,0,31,68,0,0,65,0,64,0,2029,0,0,-1,57,25577,1,72,20,75,161341,59,63,5,18,0,76,8,15,0,0,11,70145,0,168,76
70147,,-1,,14,0,0,0,30,0,82,9,11,0,6,0,0,1,60,70147,0,25,-1,0,0,0,0,60402,1,0,0,0,0,1,0,12,0,60,-1,33,0,-1,0,0,0,1549,0,0,11,0,25261,25,0,8,31,0,60,0,54,0,-1,9,44030,154031,1,28,8,56,11,0,-1,0,25,9,0,32,1,10,59,0,0,57,0,60,5,57,223101,0,3,0,0,58,2,3,503,26,0,1,0,30,0,24,0,59,0,0,2,0,21,1,71,0,10,2,0,31,60,0,0,43,230,44,0,2027,0,0,-1,75,11137,1,248,24,19,161533,11,11,5,0,0,8,4,59,0,0,59,70147,0,185,59
70149,,-1,,74,2,0,0,30,0,282,64,14,0,55,0,0,41,15,70149,0,0,-1,0,0,0,0,60101,1,0,0,0,0,1,0,68,0,65,-1,66,0,-1,0,0,0,560,2,0,19,0,12432,88,0,22,77,0,66,0,61,0,-1,43,12432,153944,1,56,68,64,47,0,-1,0,60,3,0,23,3,64,71,0,0,49,0,13,4,163,221102,0,3,0,0,44,3,3,503,36,0,0,0,61,0,36,0,8,0,0,2,0,0,1,75,0,70,0,0,31,42,0,0,63,0,75,0,2027,0,0,-1,70,33818,1,154,0,61,161166,36,21,4,25,0,70,2,13,0,0,11,70149,0,178,70
70155,,-1,,59,2,0,0,30,0,1070,35,50,0,45,33,0,31,10,70155,0,0,-1,0,0,20,0,10301,1,0,0,0,0,1,0,60,0,50,14,65,0,-1,0,0,0,605,2,0,46,0,14364,71,0,54,68,0,62,0,49,0,-1,52,14364,154612,1,50,60,62,57,0,-1,0,66,9,0,50,3,45,66,0,0,59,0,13,6,95,224001,0,2,0,0,48,3,3,501,45,0,0,0,54,0,60,0,9,0,0,2,0,0,1,79,0,66,2,0,31,49,0,0,50,29,66,0,2027,0,0,-1,76,35601,1,211,0,69,161167,44,54,3,18,0,55,1,11,0,0,9,70155,0,182,63
70160,,-1,,35,1,0,0,30,0,543,48,69,0,34,48,0,13,14,70160,0,0,-1,0,0,0,0,2080000,1,0,0,0,0,2,0,63,0,36,-1,81,0,-1,0,0,0,5002,1,0,68,0,39457,47,0,62,78,0,70,0,92,0,-1,25,39457,152775,1,70,31,64,34,0,-1,0,38,9,0,66,3,71,79,0,0,51,0,8,9,117,220101,0,3,16,0,80,3,3,501,65,0,0,0,55,525312,63,1,12,0,2,2,0,0,1,77,0,57,0,0,31,90,0,0,42,0,37,0,2029,0,0,-1,87,36059,1,354,0,69,161760,37,66,10,5,0,30,6,7,0,0,9,70160,0,195,57
70162,,-1,,54,2,0,0,30,0,1066,62,60,0,53,0,0,31,12,70162,0,0,-1,0,0,0,0,10000,1,0,0,0,0,1,0,64,0,57,14,68,0,-1,0,0,0,1038,2,0,56,0,13483,75,0,57,67,0,63,0,59,0,-1,54,13483,154719,1,65,56,58,63,0,-1,0,62,9,0,57,3,50,66,0,0,63,0,13,5,14,220101,0,2,0,0,60,4,3,502,63,0,0,0,63,0,64,0,8,0,0,2,0,21,1,77,0,64,0,0,31,57,0,0,62,35,67,0,2028,0,0,-1,63,24969,1,126,2,68,161339,58,60,6,18,0,56,1,11,0,0,7,70162,0,178,64
70163,,-1,,51,1,0,0,30,0,1064,68,62,1,55,0,0,18,7,70163,0,0,-1,0,0,0,0,2150301,0,0,0,0,0,1,0,74,0,62,10,76,0,-1,0,0,0,1502,1,0,51,0,14797,76,0,48,74,0,69,0,54,0,-1,63,14797,153851,1,68,67,73,61,0,-1,0,69,4,4,55,3,41,74,0,0,67,0,11,3,1,223101,0,3,0,0,58,2,0,503,65,0,0,0,71,131072,68,0,15,0,0,2,4,0,1,76,0,70,1,0,31,52,0,0,69,255,78,0,2029,0,0,-1,67,22324,1,103,0,70,161524,63,70,1,14,0,60,2,15,0,0,14,70163,1,172,72
