playerid41,playerid42,playerid46,playerid45,playerid35,playerid18,playerid33,playerid9,captainid,playerid37,playerid31,playerid13,playerid30,playerid47,playerid43,playerid34,freekicktakerid,playerid0,playerid17,playerid39,playerid3,playerid7,playerid16,playerid4,playerid6,playerid38,playerid15,playerid2,rightfreekicktakerid,playerid12,playerid48,playerid36,playerid8,playerid32,leftfreekicktakerid,longkicktakerid,playerid11,customsub1in,customsub2out,playerid28,customsub0in,playerid19,playerid26,customsub2in,playerid44,playerid51,rightcornerkicktakerid,playerid40,playerid22,playerid23,penaltytakerid,playerid20,playerid24,playerid27,teamid,playerid50,playerid29,customsub0out,playerid10,customsub1out,playerid49,playerid5,playerid25,leftcornerkicktakerid,playerid14,playerid21,playerid1
-1,-1,-1,-1,-1,278286,-1,235161,205970,-1,-1,236344,-1,-1,-1,-1,205970,220807,252773,-1,255824,213798,204760,234087,251497,-1,224763,240926,205970,225668,-1,-1,268630,-1,205970,205970,238505,-1,-1,81286,-1,255043,79681,-1,-1,-1,234087,-1,76444,278998,253441,76255,80852,85546,109,-1,-1,-1,253441,-1,-1,205970,76203,268630,233201,70860,73615
-1,-1,-1,-1,-1,259170,-1,258911,201417,-1,-1,211022,-1,-1,-1,-1,261224,212442,77593,-1,252064,74866,240507,237658,273463,-1,256666,201417,258911,261224,-1,-1,235456,-1,258911,258911,206075,-1,-1,-1,-1,258607,-1,-1,-1,-1,74866,-1,198350,75772,226380,274377,-1,-1,110,-1,-1,-1,226380,-1,-1,262135,-1,74866,221841,272958,262937
-1,-1,-1,-1,-1,277995,-1,269950,223381,-1,-1,270933,-1,-1,-1,-1,240981,209750,269948,-1,223381,267849,80135,243637,240981,-1,269949,264622,240981,200781,-1,-1,254925,-1,267849,240981,246228,-1,-1,-1,-1,194925,236601,-1,-1,-1,243637,-1,75261,77297,240981,274065,77298,266122,121,-1,-1,-1,271626,-1,-1,209368,77405,240981,266328,234496,268540
-1,-1,-1,-1,-1,240865,-1,268886,195126,-1,-1,193884,-1,-1,-1,-1,242366,256488,81322,-1,224238,244715,208812,202528,242366,-1,209256,237341,242366,271065,-1,-1,278147,-1,242366,242366,235397,-1,-1,-1,-1,75095,-1,-1,-1,-1,242366,-1,83372,80819,195126,78235,240715,-1,127,-1,-1,-1,195126,-1,-1,248815,-1,242366,258606,72031,75086
-1,-1,-1,-1,-1,232174,-1,78415,222157,-1,-1,236637,-1,-1,-1,-1,225922,264645,230893,-1,238221,263453,263386,243869,243044,-1,269825,222157,225922,75839,-1,-1,240345,-1,225922,243044,238177,-1,-1,-1,-1,203304,229911,-1,-1,-1,225922,-1,232520,278290,226018,213156,79593,-1,135,-1,-1,-1,226018,-1,-1,225922,78409,225922,229914,71990,252596
-1,-1,-1,-1,-1,210108,-1,212513,243613,-1,-1,240813,-1,-1,-1,-1,235915,271333,204269,-1,208014,243613,263329,230149,235915,-1,257698,204870,235915,232519,-1,-1,234497,-1,235915,235915,230897,-1,-1,-1,-1,222937,-1,-1,-1,-1,235915,-1,77734,85424,163050,261988,274479,-1,142,-1,-1,-1,163050,-1,-1,246874,-1,235915,260403,270593,228368
-1,-1,-1,-1,-1,234099,-1,233115,207646,-1,-1,240603,-1,-1,-1,-1,233115,271191,258943,-1,271430,258953,277272,190620,258724,-1,263901,207646,233115,264478,-1,-1,244559,-1,233115,233115,186562,-1,-1,-1,-1,74904,272347,-1,-1,-1,233115,-1,74525,246249,233115,278925,77391,78401,143,-1,-1,-1,271666,-1,-1,74164,271963,233115,231139,175314,226561
-1,-1,-1,-1,-1,195202,-1,240273,224221,-1,-1,213655,-1,-1,-1,-1,220710,268428,278578,-1,224221,220710,232711,235883,236699,-1,212190,241436,220710,216266,-1,-1,246172,-1,220710,220710,200726,-1,-1,-1,-1,237522,-1,-1,-1,-1,236699,-1,205990,70786,220710,277295,-1,-1,144,-1,-1,-1,264337,-1,-1,228092,-1,220710,85346,70571,229891
-1,-1,-1,-1,-1,262879,-1,261861,200309,-1,-1,239553,-1,-1,-1,-1,237204,258792,250865,-1,203749,237204,258616,204215,80781,-1,204219,243252,204215,262170,-1,-1,239799,-1,237204,237204,194018,-1,-1,-1,-1,262290,279195,-1,-1,-1,237204,-1,274742,252754,260723,276438,278896,-1,149,-1,-1,-1,260723,-1,-1,225279,245335,80781,258717,264334,200309
-1,-1,-1,-1,-1,233472,-1,250946,231897,-1,278871,227978,260564,-1,-1,-1,231897,257914,253171,-1,203030,231897,238683,239571,272660,-1,243959,245347,231897,245212,-1,-1,270403,-1,231897,231897,273771,-1,-1,81725,-1,257779,80859,-1,-1,-1,231897,-1,239661,235288,231897,233492,82452,81318,159,-1,279685,-1,240814,-1,-1,252861,73953,231897,72420,74938,259453
-1,-1,-1,-1,-1,243970,-1,70037,235297,-1,274696,274617,83844,-1,-1,-1,224423,200316,71383,-1,264442,233151,264377,224423,80218,-1,238473,228243,224423,70728,-1,-1,228614,-1,224423,224423,278101,-1,-1,72699,-1,78776,81323,-1,-1,-1,224423,-1,244022,268920,206606,192641,221753,270583,160,-1,80264,-1,206606,-1,-1,235297,80185,224423,80163,244087,244471
-1,-1,-1,-1,-1,72549,-1,224518,224661,-1,-1,73201,-1,-1,-1,-1,224518,234858,244458,-1,278832,276195,243534,224661,76122,-1,263874,79503,224518,239703,-1,-1,257009,-1,224518,224518,211732,-1,-1,-1,-1,233812,72758,-1,-1,-1,224518,-1,244083,79775,224518,232643,75678,200754,162,-1,-1,-1,250763,-1,-1,239909,223678,224518,257286,251823,248823
-1,-1,-1,-1,-1,252125,80319,209504,209504,-1,219937,269562,76066,-1,-1,83470,209504,76065,238167,-1,209196,202088,72130,278750,246127,-1,263658,256705,209504,212192,-1,-1,276337,82777,209504,209504,239097,-1,-1,80318,-1,264223,77144,-1,-1,-1,209504,-1,81730,270965,276660,237024,277464,75462,165,-1,82854,-1,276660,-1,-1,83016,80755,209504,262838,259569,226167
-1,-1,-1,-1,-1,234631,-1,239744,204776,-1,-1,238792,-1,-1,-1,-1,231614,262931,213573,-1,73133,262217,206463,235899,221885,-1,268536,204776,231614,234711,-1,-1,231614,-1,231614,221885,259752,-1,-1,85948,-1,274735,273778,-1,-1,-1,221885,-1,70951,75212,231614,202325,204082,75949,166,-1,78775,-1,221168,-1,-1,242974,277588,221885,268916,78130,264589
-1,-1,-1,-1,-1,236636,-1,223790,216158,-1,200260,240669,70909,-1,-1,-1,257075,199803,224251,-1,223671,257075,81427,212212,73078,-1,198352,202429,257075,221671,-1,-1,225309,85456,257075,257075,259162,-1,-1,266061,-1,267862,245940,-1,-1,-1,257075,-1,234843,253474,257075,82128,75280,258715,169,-1,276863,-1,233216,-1,-1,216275,263116,257075,228518,256127,216158
-1,-1,-1,-1,-1,78541,-1,79266,276283,-1,-1,229184,-1,-1,-1,-1,256674,256229,215417,-1,258464,73161,83710,279115,245097,-1,275594,276283,256674,70768,-1,-1,256674,-1,256674,256674,195262,-1,-1,79264,-1,80346,246074,-1,-1,-1,256674,-1,79267,76968,256674,79216,272658,77838,171,-1,78538,-1,80820,-1,-1,81326,276004,256674,216283,256849,270012
-1,-1,-1,-1,-1,266467,239892,270532,190460,-1,199909,212245,78735,-1,-1,277482,190460,228383,208375,-1,240988,254566,256281,270077,262929,-1,74879,268622,190460,244261,-1,-1,190460,72071,190460,190460,206511,-1,-1,82425,-1,268504,82194,-1,-1,-1,190460,-1,255272,82663,190460,78753,228946,259522,175,-1,82735,-1,264697,-1,-1,270013,74562,190460,245741,276634,268312
-1,-1,-1,-1,-1,257303,-1,231863,227758,-1,-1,206535,-1,-1,-1,-1,231863,242983,213678,-1,278596,268306,250830,208999,240513,-1,200793,246950,231863,76712,-1,-1,271425,-1,231863,231863,76306,-1,-1,-1,-1,254588,-1,-1,-1,-1,268306,-1,275965,264269,231863,224915,83662,-1,180,-1,-1,-1,227758,-1,-1,268888,77047,231863,248809,258969,219467
-1,-1,-1,-1,-1,243639,-1,269475,259147,-1,-1,243807,-1,-1,-1,-1,241875,237205,214525,-1,79923,241875,79927,278030,83666,-1,266736,259147,241875,262584,-1,-1,247001,-1,266049,241875,240331,-1,-1,-1,-1,239175,-1,-1,-1,-1,241875,-1,79928,73471,269475,74162,74161,-1,181,-1,-1,-1,266049,-1,-1,73470,72918,266049,241244,185068,79767
-1,-1,-1,-1,-1,244270,-1,244634,242280,-1,-1,268703,-1,-1,-1,-1,240915,189908,460031,-1,231207,212404,252440,240915,202024,-1,248342,278724,242280,234671,-1,-1,266500,-1,240915,240915,252021,-1,-1,-1,-1,75741,-1,-1,-1,-1,212404,-1,170320,210381,212404,239770,269558,-1,189,-1,-1,-1,267861,-1,-1,242280,270033,240915,252060,259748,257290
-1,-1,-1,-1,-1,75264,-1,274445,246402,-1,-1,229071,-1,-1,-1,-1,260876,215522,75825,-1,71350,75533,76299,277668,246402,-1,71261,79918,260876,267881,-1,-1,260876,-1,260876,260876,277119,-1,-1,275183,-1,75501,271000,-1,-1,-1,260876,-1,79917,261210,260020,78099,70752,244653,191,-1,-1,-1,260020,-1,-1,260235,278359,75533,252573,82763,223724
-1,-1,-1,-1,-1,263647,-1,198219,198219,-1,-1,79090,-1,-1,-1,-1,198219,277634,273044,-1,248171,243527,243513,268672,205726,-1,239550,263550,198219,225128,-1,-1,260456,-1,198219,243527,253071,-1,-1,236836,-1,195272,80085,-1,-1,-1,198219,-1,278912,276940,238413,276839,275067,247887,200,-1,74504,-1,238413,-1,-1,222355,80840,198219,271399,79086,216072
-1,-1,-1,-1,-1,276804,-1,242755,250779,-1,-1,258533,-1,-1,-1,-1,242332,269271,236378,-1,250779,236760,274130,235800,242332,-1,275087,277214,236760,79093,-1,-1,73379,-1,242332,242332,208535,-1,-1,239418,-1,73408,275554,-1,-1,-1,236760,-1,80887,245560,259107,230636,234894,276252,205,-1,-1,-1,259107,-1,-1,210384,271201,242332,254928,219725,271856
-1,-1,-1,-1,-1,241937,-1,257104,215363,-1,-1,252308,-1,-1,-1,-1,273564,215363,210940,-1,235658,205343,252000,79069,212153,-1,267681,247497,273564,230065,-1,-1,234795,-1,273564,238009,256453,-1,-1,266585,-1,255233,72322,-1,-1,-1,238009,-1,273628,80861,273564,72397,235875,74092,206,-1,81251,-1,273564,-1,-1,238009,223866,238009,248661,262930,276314
-1,-1,-1,-1,-1,251431,-1,276395,226129,-1,-1,81689,-1,-1,-1,-1,259101,263961,268623,-1,252252,74115,73113,259101,226129,-1,244940,73238,259101,82967,-1,-1,245058,-1,259101,259101,278730,-1,-1,-1,-1,272942,269855,-1,-1,-1,276395,-1,190589,262213,245058,71290,255536,251176,209,-1,-1,-1,261293,-1,-1,72972,81534,259101,243442,236712,243661
-1,-1,-1,-1,-1,80384,-1,271384,231007,-1,-1,267899,-1,-1,-1,-1,231007,241671,261144,-1,74544,233478,190868,80470,231007,-1,76227,225974,231007,74351,-1,-1,277901,-1,231007,231007,79981,-1,-1,264103,-1,276111,277303,-1,-1,-1,231007,-1,72245,83206,271384,275077,264424,74655,211,-1,-1,-1,279925,-1,-1,226754,244258,231007,231685,244272,79980
-1,-1,-1,-1,-1,277216,-1,266099,213367,-1,-1,76509,-1,-1,-1,-1,266099,206003,224442,-1,277969,72100,271075,265544,213367,-1,242054,245410,266099,69997,-1,-1,230686,-1,266099,266099,253181,-1,-1,-1,-1,257978,250822,-1,-1,-1,72100,-1,275301,197641,261084,258972,81514,-1,217,-1,-1,-1,261084,-1,-1,276594,82993,266099,276007,253490,264401
-1,-1,-1,-1,-1,271807,-1,251806,213648,-1,-1,246297,-1,-1,-1,-1,246147,215316,239559,-1,236804,246147,244749,210736,213648,-1,226851,242835,246147,269859,-1,-1,271400,-1,246147,246147,240787,-1,-1,84356,-1,188567,85288,-1,-1,-1,246147,-1,82083,278095,246147,268131,245854,85290,219,-1,85289,-1,240753,-1,-1,201455,74959,246147,263602,78424,241496
-1,-1,-1,-1,-1,252936,-1,203486,200059,-1,-1,260162,77541,-1,-1,-1,203486,200059,269955,-1,252489,246419,250725,212678,261776,-1,260398,269397,203486,78261,-1,-1,263558,-1,203486,203486,247122,-1,-1,279114,-1,278107,239594,-1,-1,-1,203486,-1,70482,191627,203486,75658,73291,75197,229,-1,71897,-1,251156,-1,-1,73921,208509,203486,74403,246289,252488
-1,-1,-1,-1,-1,70941,85265,226537,226537,-1,279176,278789,84372,-1,-1,269161,199652,255039,278554,-1,260931,242003,225720,251189,199652,-1,276305,247019,199652,77626,-1,-1,225653,82136,199652,199652,79458,-1,-1,279005,-1,74313,77625,-1,-1,-1,225653,-1,188202,256944,226537,74970,74372,210828,230,-1,195065,-1,272303,-1,-1,70689,256199,225653,277465,74450,80596
-1,-1,-1,-1,-1,256948,-1,266895,200155,-1,-1,238235,-1,-1,-1,-1,200155,222263,258555,-1,212204,200155,74364,262219,262880,-1,268618,73257,200155,240683,-1,-1,277426,-1,200155,278318,260577,-1,-1,-1,-1,173426,-1,-1,-1,-1,278318,-1,278995,278499,200155,223933,70975,-1,231,-1,-1,-1,276256,-1,-1,278318,264869,278318,75516,77170,259586
-1,-1,-1,-1,-1,234740,-1,239323,238409,-1,83339,272776,257210,-1,-1,-1,238409,223957,276704,-1,239011,268519,262141,243887,220782,-1,248694,270700,238409,262024,-1,-1,257112,82318,238409,238409,248784,-1,-1,236454,-1,263703,80817,-1,-1,-1,238409,-1,76034,270973,268519,215970,244309,235729,232,-1,222636,-1,231835,-1,-1,210739,75945,238409,260586,80182,238409
-1,-1,-1,-1,-1,269292,81674,216547,192366,-1,82744,266905,82432,-1,-1,-1,231913,250753,270060,-1,192366,231913,245235,277252,246871,-1,70289,266096,231913,74896,-1,-1,259913,83401,231913,231913,231416,-1,-1,72267,-1,211368,79686,-1,-1,-1,231913,-1,79608,274105,229188,83402,77336,80313,234,-1,70283,-1,229188,-1,-1,262881,79687,231913,245253,79690,257345
-1,-1,-1,-1,-1,216320,-1,278587,234577,-1,-1,255000,-1,-1,-1,-1,258729,234577,198513,-1,265693,258729,244206,251615,279015,-1,164240,220570,258729,277581,-1,-1,77033,-1,258729,258729,252929,-1,-1,85660,-1,235134,231826,-1,-1,-1,258729,-1,80847,231474,260599,271300,81515,189805,236,-1,85894,-1,75754,-1,-1,260599,77692,258729,72997,251528,270674
-1,-1,-1,-1,-1,75150,-1,244778,244669,-1,-1,260813,-1,-1,-1,-1,240950,210385,237704,-1,257179,266097,71176,254817,242087,-1,252144,270531,244778,279044,-1,-1,227890,-1,227890,227890,258015,-1,-1,76123,-1,240020,82947,-1,-1,-1,244778,-1,270865,279703,245158,79547,82746,82948,237,-1,-1,-1,245158,-1,-1,244669,77547,244778,254262,79771,255634
-1,-1,-1,-1,-1,245371,228093,216549,193747,-1,82937,259516,73558,-1,-1,-1,246191,200389,214979,-1,247103,193747,233486,259584,272449,-1,216460,266039,246191,257279,-1,-1,230899,85338,246191,246191,190871,-1,-1,81604,-1,220440,279569,-1,-1,-1,246191,-1,274208,82936,246191,263701,74108,85082,240,-1,82755,-1,246191,-1,-1,253396,80673,246191,240690,278523,226161
-1,-1,-1,-1,-1,253163,-1,241461,233419,-1,-1,244260,-1,-1,-1,-1,233419,259532,186153,-1,245037,277179,74462,210514,251854,-1,277427,278046,233419,231677,-1,-1,277643,-1,233419,233419,188545,-1,-1,75746,-1,272600,81863,-1,-1,-1,233419,-1,75068,277908,277643,74463,82439,75156,241,-1,-1,-1,233419,-1,-1,228702,80663,277179,264240,213661,241486
-1,-1,-1,-1,-1,243200,-1,277069,260877,-1,-1,260144,-1,-1,-1,-1,264492,236515,212453,-1,239403,278035,266159,255580,250997,-1,278001,268082,264492,203733,-1,-1,264492,-1,264492,264492,245157,-1,-1,-1,-1,192679,75660,-1,-1,-1,264492,-1,279897,82751,264492,251599,82172,-1,242,-1,-1,-1,262398,-1,-1,260877,81414,264492,198023,204280,269228
-1,-1,-1,-1,-1,80807,203376,231747,239053,-1,86089,248243,83234,-1,-1,-1,264309,192119,243952,-1,278349,264309,75605,268889,239053,-1,234236,197445,264309,231410,-1,-1,252371,228618,264309,239053,243812,-1,-1,278394,-1,222509,75239,-1,-1,-1,264309,-1,82756,272503,231747,83235,75572,77851,243,-1,75917,-1,238794,-1,-1,241637,75747,264309,279173,84290,231281
-1,-1,-1,-1,81499,246351,79478,251922,256341,-1,248710,278530,277267,-1,-1,85220,265671,205849,253216,-1,241775,256341,241588,265671,225204,-1,271669,244135,265671,243315,-1,-1,219774,257133,265671,265671,245894,-1,-1,70834,-1,207431,71279,-1,-1,-1,265671,-1,233591,81491,251922,78926,230623,79612,244,-1,270652,-1,211068,-1,-1,237184,279653,265671,246947,238446,241827
-1,-1,-1,-1,-1,253399,-1,223689,203483,-1,227813,265390,253428,-1,-1,-1,200260,236571,80146,-1,264220,77152,233152,272357,203483,-1,232938,256325,279841,274288,-1,-1,279841,-1,279841,203483,228687,-1,-1,85224,-1,76116,81845,-1,-1,-1,258378,-1,82426,82789,223689,83168,83560,85176,245,-1,85567,-1,258378,-1,-1,71351,82736,279841,262218,75816,269153
-1,-1,-1,-1,-1,202652,-1,257920,223686,-1,77365,239778,83075,-1,-1,-1,70726,223686,241076,-1,246826,262221,257502,234686,228010,-1,236524,199813,70726,244728,-1,-1,70726,275153,70726,70726,263773,-1,-1,85083,-1,226853,81896,-1,-1,-1,70726,-1,73964,75535,257920,266453,229114,77664,246,-1,82840,-1,260521,-1,-1,263603,82332,228010,82333,79338,262790
-1,-1,-1,-1,-1,239956,-1,235663,253109,-1,-1,81320,-1,-1,-1,-1,253109,242948,272769,-1,278661,259480,260930,241509,266237,-1,241171,270633,253109,269823,-1,-1,239978,-1,253109,253109,258753,-1,-1,235149,-1,251223,275592,-1,-1,-1,253109,-1,85410,75139,181458,80352,83177,206467,247,-1,-1,-1,181458,-1,-1,253109,224241,253109,268728,83176,251804
-1,-1,-1,-1,-1,235416,-1,271092,213301,-1,-1,239394,-1,-1,-1,-1,271092,223868,276619,-1,252873,242628,77161,247782,256544,-1,271658,273935,271092,277941,-1,-1,269512,-1,247782,213301,246946,-1,-1,-1,-1,239901,-1,-1,-1,-1,271092,-1,72271,81855,263702,80357,79930,-1,252,-1,-1,-1,263702,-1,-1,213301,-1,213301,263464,76108,77524
-1,-1,-1,-1,-1,255420,-1,194017,275638,-1,79428,239091,210489,-1,-1,-1,275638,256938,235820,-1,251167,231874,72722,263233,275638,-1,75045,275918,275638,247025,-1,-1,74980,-1,263233,275638,251873,-1,-1,242603,-1,255839,77096,-1,-1,-1,275638,-1,244795,71439,263233,73750,246009,84004,254,-1,80467,-1,277501,-1,-1,265738,79920,275638,240285,74369,266543
-1,-1,-1,-1,-1,257043,-1,72163,244941,-1,-1,248470,81748,-1,-1,-1,234399,193272,239410,-1,237570,261063,78136,215368,74505,-1,73666,189060,261063,83831,-1,-1,244941,-1,234399,234399,72975,-1,-1,266618,-1,239708,84256,-1,-1,-1,261063,-1,82761,265579,234399,219657,74355,264821,256,-1,79271,-1,234399,-1,-1,254871,74306,234399,241536,263844,239090
-1,-1,-1,-1,-1,250939,-1,76461,230988,-1,-1,270680,-1,-1,-1,-1,230988,263057,242288,-1,80216,272346,80405,231527,230988,-1,227584,251343,230988,74626,-1,-1,257831,-1,230988,230988,205855,-1,-1,-1,-1,278759,-1,-1,-1,-1,220018,-1,235673,-1,76461,72384,-1,-1,263,-1,-1,-1,220018,-1,-1,246352,-1,230988,225054,74070,81847
-1,-1,-1,-1,-1,267594,-1,244793,204125,-1,-1,76098,-1,-1,-1,-1,253727,252179,221909,-1,73456,204125,81573,269509,245209,-1,73457,255687,253727,269456,-1,-1,253727,-1,253727,253727,81381,-1,-1,-1,-1,248169,72632,-1,-1,-1,253727,-1,241186,247030,244793,244467,74742,85274,266,-1,-1,-1,274906,-1,-1,254909,73254,253727,242635,74877,251116
-1,-1,-1,-1,-1,81785,-1,277565,221024,-1,-1,237840,-1,-1,-1,-1,232446,231237,276347,-1,275241,266374,232526,203605,232446,-1,199323,221024,232446,83200,-1,-1,72656,-1,232446,232446,242271,-1,-1,-1,-1,257536,-1,-1,-1,-1,232446,-1,259027,256728,277565,268460,262794,-1,267,-1,-1,-1,261971,-1,-1,263823,86210,232446,247643,76097,76864
-1,-1,-1,-1,-1,257157,-1,243876,172522,-1,-1,77393,-1,-1,-1,-1,233178,228505,271112,-1,245900,77092,264515,233178,172522,-1,219814,212121,233178,79557,-1,-1,251356,-1,233178,233178,272596,-1,-1,75480,-1,239015,85307,-1,-1,-1,233178,-1,225948,256427,77394,215693,82146,82147,269,-1,82145,-1,77394,-1,-1,243222,85256,233178,225793,250851,251908
-1,-1,-1,-1,-1,264670,-1,262538,200209,-1,-1,262537,-1,-1,-1,-1,271320,200209,265179,-1,266890,243891,257628,236875,264517,-1,73988,257036,271320,216286,-1,-1,243666,-1,236875,236875,247658,-1,-1,-1,-1,267783,252737,-1,-1,-1,271320,-1,83799,79957,271320,73644,79956,-1,270,-1,-1,-1,271320,-1,-1,278363,79551,243666,73641,262588,213835
-1,-1,-1,-1,-1,79548,-1,191083,191083,-1,-1,213530,-1,-1,-1,-1,253409,132740,240489,-1,253472,253409,261670,250854,243539,-1,231828,190633,253409,77729,-1,-1,256746,-1,253409,238222,250855,-1,-1,-1,-1,232225,-1,-1,-1,-1,253409,-1,81762,78906,251201,243886,83694,-1,271,-1,-1,-1,251201,-1,-1,248175,-1,238222,260149,268506,238222
-1,-1,-1,-1,-1,263310,-1,276272,201303,-1,-1,198538,-1,-1,-1,-1,239981,220584,262056,-1,78629,81291,70125,242712,201303,-1,256855,224426,239981,78632,-1,-1,239981,-1,239981,239981,248493,-1,-1,-1,-1,274264,79553,-1,-1,-1,239981,-1,256741,81623,239981,184040,82787,81296,272,-1,-1,-1,230561,-1,-1,271079,204193,239981,78630,79549,232311
-1,-1,-1,-1,-1,220969,-1,232432,228732,-1,-1,193061,-1,-1,-1,-1,235813,212151,210358,-1,263897,224574,232212,279064,235813,-1,199206,228732,235813,208224,-1,-1,239028,-1,235813,235813,278660,-1,-1,204152,-1,212814,79916,-1,-1,-1,235813,-1,82893,232099,232432,233917,279509,81713,278,-1,211522,-1,236510,-1,-1,230564,79262,235813,243525,78469,255541
-1,-1,-1,-1,-1,276998,-1,243686,234986,-1,-1,216194,-1,-1,-1,-1,243686,252552,240493,-1,257368,227055,246679,242287,255971,-1,271461,234986,243686,231887,-1,-1,226766,-1,243686,227055,241788,-1,-1,-1,-1,74697,-1,-1,-1,-1,227055,-1,74085,215399,243586,270983,82424,-1,280,-1,-1,-1,243586,-1,-1,73884,-1,227055,278025,262109,251942
-1,-1,-1,-1,-1,209430,-1,76616,215708,-1,228255,80542,248408,-1,-1,-1,73085,224068,201138,-1,74510,73085,80538,256788,72138,-1,277354,215708,73085,248584,-1,-1,266272,-1,73085,73085,264079,-1,-1,72310,-1,246329,80541,-1,-1,-1,73085,-1,193683,82157,73085,81340,83604,263250,294,-1,74507,-1,74618,-1,-1,277356,74589,73085,257019,80846,278282
-1,-1,-1,-1,-1,70628,-1,73126,204612,-1,-1,198657,-1,-1,-1,-1,204612,243158,248283,-1,70693,213777,71868,72409,204612,-1,245684,267601,73126,272322,-1,-1,245537,-1,204612,204612,266875,-1,-1,-1,-1,215817,-1,-1,-1,-1,204612,-1,241726,278753,73447,80447,78924,-1,298,-1,-1,-1,73447,-1,-1,255464,75672,213777,258920,246757,223255
-1,-1,-1,-1,-1,271265,-1,205214,205214,-1,-1,77749,-1,-1,-1,-1,205214,186508,83626,-1,256435,246100,256040,209335,73262,-1,243347,247754,205214,72277,-1,-1,262860,-1,205214,205214,73381,-1,-1,-1,-1,271467,-1,-1,-1,-1,209335,-1,201888,84412,205214,279217,214650,-1,300,-1,-1,-1,245384,-1,-1,254142,-1,205214,246390,235532,257072
-1,-1,-1,-1,-1,256894,-1,269632,244891,-1,-1,259456,-1,-1,-1,-1,269632,215502,72923,-1,269507,251143,278628,72907,217605,-1,243080,243185,269632,261400,-1,-1,254084,-1,269632,269632,257473,-1,-1,-1,-1,234683,-1,-1,-1,-1,269632,-1,201114,73048,241921,258608,276354,-1,301,-1,-1,-1,241921,-1,-1,269616,76971,269632,262938,81342,244891
-1,-1,-1,-1,-1,279520,-1,251454,252758,-1,-1,230081,-1,-1,-1,-1,252758,241052,274269,-1,235704,255621,272877,227288,227679,-1,243596,252476,252758,261420,-1,-1,250815,-1,252758,252758,267768,-1,-1,-1,-1,75527,269954,-1,-1,-1,252758,-1,251283,83752,252758,278864,82729,-1,305,-1,-1,-1,71141,-1,-1,252758,76714,252758,75586,82997,253760
-1,-1,-1,-1,-1,83559,-1,71919,202014,-1,221534,277532,207491,-1,-1,-1,218744,237927,77335,-1,277852,77506,231303,273573,218744,-1,233056,202014,218744,236364,-1,-1,243163,-1,218744,218744,78949,-1,-1,80227,-1,198543,72106,-1,-1,-1,218744,-1,193768,277853,183544,192546,231926,227570,306,-1,240978,-1,183544,-1,-1,229249,85671,218744,271556,248723,257775
-1,-1,-1,-1,-1,266564,-1,78676,243000,-1,-1,274397,-1,-1,-1,-1,78676,248054,79620,-1,243023,243000,229251,72817,243019,-1,248041,79427,78676,243001,-1,-1,251880,-1,78676,243019,255969,-1,-1,-1,-1,242870,73396,-1,-1,-1,243000,-1,205942,251995,269731,256271,75478,-1,308,-1,-1,-1,269731,-1,-1,70195,76427,243000,276452,273803,248040
-1,-1,-1,-1,-1,78778,-1,242640,248049,-1,-1,257805,-1,-1,-1,-1,248049,251036,213649,-1,246563,237378,253076,72641,248680,-1,271620,237630,248049,227706,-1,-1,248049,-1,248049,248049,241278,-1,-1,-1,-1,262728,79004,-1,-1,-1,248049,-1,75978,70249,237378,83503,243918,-1,310,-1,-1,-1,242494,-1,-1,264696,79006,248049,241812,273678,223229
